,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
302,29.6603,75.92459000000001,333.9,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,299.5,5.8,D
303,29.66358,75.92596999999999,343.9,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,300.1,4.6,D
304,29.681009999999997,75.92823,332.0,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,300.4,1.8,D
305,29.680059999999997,75.79233,343.1,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,300.0,4.9,D
306,29.76988,76.6521,341.0,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.2,8.9,D
307,29.77818,76.69158,350.1,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,298.4,7.7,D
308,29.71159,75.97471999999999,330.4,0.44,0.46,2019-10-19,824,N,nominal,1.0NRT,300.5,2.3,D
309,29.662809999999997,75.46485,330.7,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,300.0,2.7,D
310,29.55862,74.51536,338.6,0.54,0.42,2019-10-19,824,N,nominal,1.0NRT,300.7,5.6,D
311,29.70066,75.78509,340.2,0.42,0.46,2019-10-19,824,N,nominal,1.0NRT,300.4,2.7,D
312,29.67932,75.46259,342.5,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,303.4,13.5,D
313,29.85335,77.14413,333.8,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,298.9,3.9,D
314,29.72125,75.77787,337.6,0.42,0.46,2019-10-19,824,N,nominal,1.0NRT,300.8,3.2,D
315,29.720779999999998,75.77345,331.2,0.42,0.46,2019-10-19,824,N,nominal,1.0NRT,299.3,3.2,D
316,29.68667,75.45298000000001,339.2,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,301.9,3.4,D
317,29.66852,75.2853,343.1,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,304.1,13.6,D
318,29.728270000000002,75.80391999999999,336.5,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,300.7,3.5,D
319,29.676679999999998,75.32214,341.3,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,300.8,4.2,D
320,29.84425,76.90538000000001,351.0,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,299.1,7.9,D
321,29.67805,75.29661999999999,338.7,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,300.6,2.6,D
322,29.684420000000003,75.31685999999999,343.1,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,301.8,6.6,D
323,29.679859999999998,75.27533000000001,335.0,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,303.7,4.0,D
324,29.757309999999997,75.79556,336.9,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,300.6,3.3,D
325,29.75702,75.79216,340.2,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,300.3,3.4,D
326,29.705959999999997,75.17595,343.7,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,302.9,7.1,D
327,29.79083,75.91497,346.1,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,300.1,5.3,D
328,29.85957,76.52251,342.7,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,302.2,12.5,D
329,29.72924,75.23952,332.6,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,299.2,2.9,D
330,29.88849,76.77757,339.8,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,298.7,12.2,D
331,29.8489,76.32234,339.5,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.0,3.7,D
332,29.84843,76.31756999999999,330.7,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.0,3.7,D
333,29.895020000000002,76.75098,340.1,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,298.3,6.0,D
334,29.83778,76.12285,331.4,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,301.2,2.3,D
335,29.86962,76.3977,347.0,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,302.4,20.4,D
336,29.85912,76.29201,340.6,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,302.4,3.8,D
337,29.86347,76.29144000000001,338.7,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,302.0,3.8,D
338,29.89337,76.54823,341.8,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,300.9,8.7,D
339,29.88175,76.43055,341.5,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.1,6.3,D
340,29.923840000000002,76.81465,342.7,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,300.9,8.3,D
341,29.887590000000003,76.44458,332.8,0.47,0.47,2019-10-19,824,N,nominal,1.0NRT,300.2,2.1,D
342,29.877940000000002,76.34779,341.7,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.6,4.3,D
343,29.8607,76.17673,343.2,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,299.8,7.6,D
344,29.806859999999997,75.65581999999999,341.5,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,301.3,5.0,D
345,29.95137,77.05423,350.5,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,299.7,8.6,D
346,29.86598,76.18559,341.6,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,302.9,7.7,D
347,29.8655,76.18089,338.4,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,300.6,7.7,D
348,29.81105,75.65526,335.6,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,299.3,2.7,D
349,29.98146,77.32436,341.0,0.53,0.5,2019-10-19,824,N,nominal,1.0NRT,298.5,8.8,D
350,29.941329999999997,76.90134,337.2,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,298.8,5.6,D
351,29.93383,76.82381,329.9,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,298.9,2.3,D
352,29.915979999999998,76.59565,332.6,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,298.4,4.4,D
353,29.87848,76.2222,339.1,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,301.5,6.3,D
354,29.79546,75.31474,336.8,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,300.0,2.3,D
355,29.95128,76.76988,332.5,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,297.7,4.3,D
356,29.950770000000002,76.76478,334.1,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,298.7,4.3,D
357,29.916320000000002,76.3771,341.6,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.2,11.7,D
358,29.94653,76.58679000000001,341.2,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,298.5,4.5,D
359,29.92111,76.33746,339.9,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.2,5.3,D
360,29.91265,76.21304,367.0,0.45,0.47,2019-10-19,824,N,high,1.0NRT,305.1,14.9,D
361,29.961479999999998,76.64568,334.2,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.2,3.0,D
362,29.926370000000002,76.30279,335.3,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,299.4,4.3,D
363,29.92538,76.29323000000001,331.4,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,299.5,2.2,D
364,29.944809999999997,76.58367,338.2,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,298.9,4.6,D
365,29.921509999999998,76.33879,340.3,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.1,4.0,D
366,29.91385,76.21406999999999,341.5,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,303.8,11.1,D
367,29.913390000000003,76.20934,339.0,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,302.8,6.8,D
368,29.95983,76.64766,333.5,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.0,3.3,D
369,29.926990000000004,76.30402,339.9,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.5,7.0,D
370,29.926059999999996,76.29444000000001,336.0,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,299.9,3.1,D
371,29.94773,76.47321,341.1,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,300.9,5.0,D
372,29.94727,76.46831,335.1,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,299.7,4.5,D
373,30.013840000000002,77.08144,333.2,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,298.7,6.0,D
374,29.946640000000002,76.36976999999999,333.7,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.2,2.3,D
375,29.92561,76.15526,342.5,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,302.8,8.6,D
376,29.981479999999998,76.6858,345.3,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.4,5.7,D
377,29.92806,76.13593,342.1,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,303.3,7.1,D
378,29.96821,76.5005,331.4,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,300.0,3.5,D
379,29.98896,76.66951999999999,340.8,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.6,5.5,D
380,29.9851,76.62926,331.1,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.9,3.8,D
381,29.971190000000004,76.48515,330.7,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,299.4,2.0,D
382,29.93716,76.1395,338.8,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,300.7,4.0,D
383,29.86842,75.46809,338.7,0.41,0.45,2019-10-19,824,N,nominal,1.0NRT,300.3,2.2,D
384,30.00031,76.6937,332.9,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,298.3,2.9,D
385,29.945320000000002,76.13368,346.2,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,300.5,7.4,D
386,30.00575,76.70329,329.8,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.0,2.2,D
387,29.85042,75.14336,331.2,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,301.1,2.6,D
388,29.97785,76.28294,342.5,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.8,6.9,D
389,29.85809,75.13813,346.6,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,302.0,7.0,D
390,29.86171,75.13348,338.9,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,301.3,2.8,D
391,30.01823,76.59979,342.8,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.9,6.3,D
392,30.01725,76.5898,338.9,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.1,4.9,D
393,29.9977,76.39274,345.1,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.2,4.8,D
394,29.98753,76.29142,340.1,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.2,3.3,D
395,29.986559999999997,76.28184,339.9,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.3,5.4,D
396,29.86577,75.13291,331.0,0.39,0.44,2019-10-19,824,N,nominal,1.0NRT,300.2,2.8,D
397,30.05408,76.92146,343.9,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,302.7,9.8,D
398,29.99189,76.29086,336.5,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.5,5.9,D
399,29.990920000000003,76.28129,344.4,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.2,7.3,D
400,30.004509999999996,76.37222,341.1,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.6,4.8,D
401,29.98031,76.1339,331.7,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,298.6,2.3,D
402,29.988490000000002,76.17097,342.5,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,300.9,6.4,D
403,29.98463,76.13335,342.9,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,298.4,5.6,D
404,30.000090000000004,76.24146999999999,338.8,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,301.5,4.0,D
405,30.04996,76.6927,342.6,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,302.1,12.9,D
406,30.009809999999998,76.29343,342.0,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,304.9,9.6,D
407,30.115579999999998,77.32254,340.2,0.53,0.5,2019-10-19,824,N,nominal,1.0NRT,299.1,11.6,D
408,29.262290000000004,70.25195,334.4,0.39,0.36,2019-10-19,824,N,nominal,1.0NRT,302.8,1.6,D
409,30.06193,76.72208,341.8,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,300.7,7.0,D
410,30.100790000000003,77.07101,331.5,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,301.0,3.3,D
411,30.068340000000003,76.69556999999999,331.0,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.9,2.5,D
412,30.04405,76.41154,342.7,0.47,0.47,2019-10-19,824,N,nominal,1.0NRT,301.2,5.7,D
413,30.04255,76.39693,341.6,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.8,4.3,D
414,30.11375,77.32055,352.2,0.53,0.5,2019-10-19,824,N,nominal,1.0NRT,299.0,9.8,D
415,30.0596,76.71967,342.2,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,300.9,6.0,D
416,30.01695,76.22185,339.5,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,304.3,4.4,D
417,29.97917,75.83731999999999,335.4,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,298.4,3.2,D
418,30.10065,77.0686,330.0,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,301.2,3.8,D
419,30.043770000000002,76.40866,341.8,0.47,0.47,2019-10-19,824,N,nominal,1.0NRT,301.6,6.6,D
420,30.04284,76.3989,345.6,0.47,0.47,2019-10-19,824,N,nominal,1.0NRT,302.4,7.5,D
421,30.070059999999998,76.59054,331.3,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.2,5.8,D
422,29.97353,75.61279,341.6,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,302.5,12.6,D
423,30.08646,76.71632,333.4,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,300.0,3.1,D
424,30.14132,77.26132,330.0,0.52,0.5,2019-10-19,824,N,nominal,1.0NRT,300.0,3.6,D
425,30.07061,76.41019,330.3,0.47,0.47,2019-10-19,824,N,low,1.0NRT,300.4,4.8,D
426,30.11119,76.78584000000001,332.4,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,301.0,2.0,D
427,30.07119,76.37066999999999,331.8,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,299.4,3.5,D
428,30.14102,76.95624000000001,340.0,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,299.4,7.1,D
429,30.15462,77.00275,331.6,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,298.8,1.9,D
430,30.11161,76.46466,332.6,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,299.6,3.0,D
431,30.11553,76.45919,341.4,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,300.6,11.4,D
432,30.11358,76.43951,331.2,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,299.2,2.2,D
433,30.126340000000003,76.52293,330.9,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,298.3,2.3,D
434,30.11995,76.45865,340.4,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,298.0,11.4,D
435,30.1907,77.09035,330.2,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,299.2,4.3,D
436,30.183940000000003,76.9244,329.9,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,300.7,1.6,D
437,30.14405,76.52073,342.5,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,301.1,9.2,D
438,30.13405,76.37751,330.2,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,299.3,6.1,D
439,30.133059999999997,76.36777,337.4,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.4,5.0,D
440,30.132559999999998,76.36291999999999,337.8,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,299.9,5.0,D
441,30.128109999999996,76.31926999999999,343.1,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.6,4.5,D
442,30.1129,76.17101,336.3,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,299.9,4.6,D
443,30.16276,76.52846,338.7,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,300.6,5.9,D
444,30.18458,76.92645999999999,331.3,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,300.3,3.0,D
445,30.13335,76.37408,342.4,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.2,6.2,D
446,30.13243,76.36433000000001,344.1,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.1,10.0,D
447,30.12827,76.32063000000001,343.4,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,301.4,6.3,D
448,30.114009999999997,76.17205,340.4,0.45,0.47,2019-10-19,824,N,nominal,1.0NRT,300.0,3.8,D
449,30.16152,76.5302,339.9,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,300.0,3.9,D
450,30.15842,76.45033000000001,333.1,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,299.6,3.6,D
451,30.1957,76.79836999999999,336.2,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,300.5,4.4,D
452,30.173709999999996,76.56409000000001,330.5,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.2,5.6,D
453,30.170859999999998,76.53409,341.4,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,298.9,8.4,D
454,30.244559999999996,77.17954,332.6,0.52,0.5,2019-10-19,824,N,nominal,1.0NRT,299.5,2.2,D
455,30.058429999999998,75.28379,330.5,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,300.2,2.5,D
456,30.245690000000003,77.14081999999999,336.0,0.52,0.5,2019-10-19,824,N,nominal,1.0NRT,299.7,5.4,D
457,30.23678,77.04369,343.5,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,303.4,10.5,D
458,30.23283,77.00094,330.4,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,300.8,2.9,D
459,30.22754,76.89461999999999,336.8,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,299.4,5.8,D
460,30.21433,76.75429,341.3,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,300.4,4.7,D
461,29.97893,74.47916,331.6,0.55,0.42,2019-10-19,824,N,nominal,1.0NRT,300.8,2.6,D
462,30.19988,76.55574,338.4,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.1,4.0,D
463,30.16972,76.24696,332.9,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.1,3.3,D
464,30.18123,76.31876,343.3,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,303.6,8.2,D
465,29.64535,71.71202,330.9,0.42,0.37,2019-10-19,824,N,low,1.0NRT,301.3,2.2,D
466,29.76285,72.58273,338.5,0.45,0.39,2019-10-19,824,N,nominal,1.0NRT,302.1,3.1,D
467,30.18327,76.25009,341.1,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,302.2,15.8,D
468,30.26122,77.00832,332.5,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,300.0,3.6,D
469,30.14273,75.76612,344.4,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,302.2,9.6,D
470,30.21185,76.40371999999999,335.3,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,299.3,3.4,D
471,30.260790000000004,76.76424,344.1,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,304.1,16.6,D
472,30.259290000000004,76.74879,330.1,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,298.9,2.5,D
473,30.257279999999998,76.72822,330.3,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,300.4,4.0,D
474,30.24677,76.57526999999999,340.3,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.7,5.6,D
475,30.24369,76.45455,351.3,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,302.0,22.3,D
476,30.295140000000004,76.92904,338.3,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,300.7,4.9,D
477,30.301740000000002,76.94964,330.3,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,299.4,2.9,D
478,30.295720000000003,76.92765,340.3,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,300.9,4.2,D
479,30.28985,76.6657,338.5,0.49,0.48,2019-10-19,824,N,nominal,1.0NRT,299.1,3.2,D
480,29.88624,72.82271999999999,332.9,0.46,0.39,2019-10-19,824,N,nominal,1.0NRT,300.4,3.1,D
481,30.375740000000004,77.24618000000001,334.4,0.53,0.5,2019-10-19,824,N,nominal,1.0NRT,299.6,5.0,D
482,30.22095,75.61331,338.8,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,298.4,2.7,D
483,30.380640000000003,76.94951,331.4,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,298.8,2.7,D
484,30.37456,76.88598,340.6,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,300.3,7.1,D
485,30.355490000000003,76.64206999999999,331.0,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.4,4.4,D
486,30.34899,76.53034,344.1,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.3,4.8,D
487,30.34846,76.47984,340.2,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,300.3,7.3,D
488,30.388140000000003,76.83655,335.9,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,300.3,3.1,D
489,30.352890000000002,76.47929,330.4,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,298.4,7.3,D
490,30.40489,76.91436999999999,330.7,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,299.8,2.7,D
491,30.3807,76.57735,330.9,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.3,6.1,D
492,30.38855,76.83333,344.8,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,302.1,7.7,D
493,30.35655,76.48552,337.7,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,300.1,3.9,D
494,30.40526,76.91653000000001,332.0,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,300.4,3.1,D
495,30.3788,76.57935,341.5,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.5,5.2,D
496,30.38754,76.62447,341.8,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.3,5.0,D
497,30.39122,76.56754000000001,331.6,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.5,4.1,D
498,30.33936,75.9423,347.6,0.44,0.46,2019-10-19,824,N,nominal,1.0NRT,300.9,5.9,D
499,29.974390000000003,72.69891,332.7,0.45,0.39,2019-10-19,824,N,nominal,1.0NRT,297.5,3.1,D
500,30.04709,73.25905,331.5,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,300.0,2.6,D
501,30.439329999999998,76.83771,334.6,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,301.6,3.4,D
502,30.41021,76.48385999999999,349.2,0.47,0.48,2019-10-19,824,N,nominal,1.0NRT,303.3,17.2,D
503,30.458809999999996,76.94764,342.1,0.51,0.49,2019-10-19,824,N,nominal,1.0NRT,301.5,5.5,D
504,30.06488,73.25114,332.6,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,300.7,1.8,D
505,30.40798,76.32396999999999,330.1,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,298.8,3.1,D
506,30.439690000000002,76.60252,330.5,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,298.9,2.2,D
507,29.95618,72.13580999999999,334.4,0.43,0.38,2019-10-19,824,N,nominal,1.0NRT,300.3,7.2,D
508,30.49451,76.69939000000001,330.5,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,299.2,2.4,D
509,30.51235,76.83413,331.4,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,300.9,4.4,D
510,30.21252,74.033,332.7,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,299.8,14.7,D
511,30.211879999999997,74.02756,332.8,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,301.2,14.7,D
512,30.21635,74.03242,333.8,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,301.5,14.7,D
513,30.214270000000003,74.03038000000001,342.8,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,307.4,42.0,D
514,30.4945,76.72808,336.2,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,299.4,4.1,D
515,30.5131,76.83139,333.0,0.5,0.49,2019-10-19,824,N,nominal,1.0NRT,301.0,2.1,D
516,30.2354,74.01058,344.8,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,300.8,5.9,D
517,30.286509999999996,74.42835,332.4,0.55,0.42,2019-10-19,824,N,nominal,1.0NRT,300.4,3.5,D
518,30.50925,76.49901,348.6,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,303.8,16.1,D
519,30.50876,76.49398000000001,339.3,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.3,16.1,D
520,30.41027,75.50451,334.0,0.42,0.45,2019-10-19,824,N,nominal,1.0NRT,297.7,3.1,D
521,30.54503,76.73233,330.1,0.49,0.49,2019-10-19,824,N,nominal,1.0NRT,301.0,2.2,D
522,30.45137,75.7799,339.6,0.43,0.46,2019-10-19,824,N,nominal,1.0NRT,299.2,8.6,D
523,30.10939,72.68318000000001,332.8,0.45,0.39,2019-10-19,824,N,nominal,1.0NRT,300.1,2.6,D
524,26.849970000000003,55.84911999999999,347.4,0.63,0.72,2019-10-19,824,N,nominal,1.0NRT,299.4,3.6,D
525,30.283279999999998,74.01997,332.6,0.52,0.42,2019-10-19,824,N,nominal,1.0NRT,299.3,3.8,D
526,30.53156,76.2707,340.2,0.46,0.47,2019-10-19,824,N,nominal,1.0NRT,300.7,9.0,D
527,30.179909999999996,73.12892,336.2,0.47,0.4,2019-10-19,824,N,nominal,1.0NRT,304.3,12.0,D
528,30.42803,75.19671,332.5,0.4,0.44,2019-10-19,824,N,nominal,1.0NRT,299.1,1.7,D
529,30.2112,73.32207,333.9,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,303.3,2.6,D
530,30.56993,76.47617,335.1,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,299.4,6.0,D
531,30.57638,76.49571,331.6,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,301.1,2.9,D
532,30.224079999999997,73.27396,336.2,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,300.7,3.1,D
533,30.2262,73.27558,339.7,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,299.6,4.0,D
534,30.56843,76.47800000000001,343.1,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,300.2,5.2,D
535,30.22107,73.16958000000001,331.1,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,299.0,1.0,D
536,30.24345,73.2626,333.8,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,300.4,3.0,D
537,30.25435,73.32239,333.2,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,297.9,3.1,D
538,30.6081,76.56512,344.3,0.48,0.48,2019-10-19,824,N,nominal,1.0NRT,301.5,7.5,D
539,30.3315,73.91606999999999,337.3,0.52,0.41,2019-10-19,824,N,nominal,1.0NRT,304.1,6.4,D
540,30.38441,74.31302,330.5,0.54,0.42,2019-10-19,824,N,nominal,1.0NRT,298.7,3.7,D
541,30.259520000000002,73.20908,342.4,0.48,0.4,2019-10-19,824,N,nominal,1.0NRT,301.0,7.4,D
542,30.04465,71.50071,334.3,0.41,0.37,2019-10-19,824,N,nominal,1.0NRT,302.5,3.1,D
543,30.65315,76.65799,330.1,0.49,0.49,2019-10-19,824,N,low,1.0NRT,300.5,4.5,D
