0,1,2,3
131,28.86474,79.86654,0.006279108216977678
133,28.87643,79.88401999999999,2.3403457008091504
134,28.870359999999998,79.85284,1.6412662840625132
136,28.87507,79.85576999999999,1.6563558210127893
139,28.879790000000003,79.85868,1.8865445185578515
