0
5
5
5
42
56
56
42
5
5
5
5
42
5
5
5
5
5
5
5
5
56
5
5
42
56
42
5
5
5
5
5
5
42
5
5
5
5
5
5
5
5
56
5
5
42
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
52
52
42
52
9
52
56
5
5
56
5
5
5
5
5
5
5
42
56
5
5
5
42
5
5
5
52
5
42
42
52
9
5
5
42
9
5
46
5
5
46
5
46
5
5
5
9
46
42
9
46
5
5
9
5
9
5
9
46
46
5
56
56
52
5
46
42
42
42
42
42
46
9
42
42
42
46
9
42
55
9
9
46
56
42
42
23
46
46
9
56
23
56
23
9
11
9
42
46
23
46
44
46
9
9
23
46
23
23
9
46
46
23
52
46
9
46
9
23
46
23
11
42
46
46
46
23
56
46
11
9
23
9
23
9
46
23
23
52
46
9
42
23
9
9
23
46
46
11
23
23
9
44
9
23
11
56
9
9
44
23
11
23
9
9
23
23
44
44
44
9
44
9
11
11
44
55
9
11
44
23
11
9
23
46
44
52
11
46
9
52
11
44
55
11
46
9
46
11
9
44
23
53
11
23
46
23
23
9
56
23
44
56
44
23
44
46
23
2
23
44
9
2
9
9
9
53
9
53
23
44
44
11
11
11
44
44
44
11
53
53
53
2
11
44
2
53
53
2
9
9
11
2
2
11
11
11
55
55
23
23
23
46
44
23
23
23
23
53
53
53
53
53
44
44
44
44
53
11
53
53
23
11
53
53
53
9
23
23
44
44
56
53
53
44
23
44
55
44
2
44
44
23
53
53
23
44
11
44
44
53
11
44
36
23
23
53
23
53
11
36
44
53
53
53
11
53
53
23
2
53
53
44
23
44
55
53
44
53
53
53
11
44
44
11
23
44
53
36
23
53
44
2
2
53
2
23
38
38
11
11
36
36
53
36
2
44
53
53
44
44
11
38
36
44
44
36
53
2
44
2
36
11
36
53
11
55
36
11
11
36
2
2
36
44
55
2
53
2
53
2
2
2
36
2
2
2
53
2
25
2
2
51
2
2
2
36
16
36
36
36
36
55
2
25
53
36
51
2
2
55
36
55
36
38
38
51
2
51
25
36
16
25
2
38
51
38
38
36
25
2
25
2
36
25
51
36
36
36
38
16
36
53
38
36
38
25
2
51
2
36
25
51
38
36
51
36
51
16
2
51
25
38
55
53
38
38
51
2
36
38
36
36
25
2
38
2
2
2
2
36
36
2
51
25
36
2
36
51
51
38
38
36
25
38
2
25
38
51
36
38
51
25
25
36
36
36
25
2
16
16
41
51
38
2
25
38
38
16
25
51
2
51
38
25
16
41
36
41
25
38
36
2
41
38
38
38
36
38
36
55
36
36
41
16
32
2
38
36
51
51
51
51
38
38
25
2
25
51
25
2
51
25
51
2
51
51
51
25
25
2
25
38
38
25
41
38
41
41
41
25
36
25
51
25
38
41
41
36
66
36
25
66
41
41
51
38
38
51
51
41
38
66
41
38
51
63
38
41
36
51
21
51
25
25
41
41
51
25
25
41
41
41
41
41
25
36
25
38
66
14
38
25
51
25
41
66
41
25
51
14
21
41
16
66
38
21
16
16
25
14
32
14
41
66
41
51
14
41
66
21
51
51
41
25
25
66
41
25
41
14
53
41
41
66
51
41
25
16
38
25
38
41
41
25
66
21
21
41
41
66
41
51
66
38
41
63
25
41
66
63
25
25
21
41
51
21
38
66
25
41
25
21
51
21
25
51
66
41
25
51
51
41
21
41
14
14
14
21
16
51
66
41
14
66
51
41
21
41
66
21
66
41
25
51
41
41
25
41
25
25
66
41
66
66
51
51
41
41
41
41
51
41
16
66
21
21
41
41
16
66
66
51
41
41
63
66
51
41
51
21
25
51
41
41
41
14
21
41
63
41
41
14
41
66
66
51
41
66
14
51
21
66
14
51
41
25
14
51
25
41
25
41
51
51
41
51
66
16
41
41
51
21
41
14
41
41
41
21
14
16
41
66
41
41
41
25
16
21
41
41
41
51
41
41
41
66
21
63
41
21
51
21
51
21
66
16
41
21
51
66
13
66
66
21
13
66
14
13
41
13
41
41
21
41
14
41
66
21
21
63
66
13
66
63
13
66
21
16
41
13
41
66
7
51
21
66
41
66
13
13
41
41
41
16
14
21
66
63
41
41
66
21
21
66
66
41
13
13
13
7
41
21
21
66
21
21
41
41
13
14
21
41
41
66
66
21
16
16
21
66
21
16
13
66
16
16
21
7
21
7
21
66
41
13
13
13
66
13
7
66
41
66
20
7
66
21
66
41
13
13
7
21
14
13
66
16
66
16
21
66
16
13
21
21
13
10
66
32
41
13
7
16
21
13
14
63
14
13
41
66
66
16
66
14
10
16
66
66
63
41
21
13
21
16
13
10
14
13
21
66
66
66
10
13
66
14
33
21
10
10
13
10
21
66
13
10
66
7
66
13
7
21
66
21
21
13
7
10
10
13
63
13
13
13
10
21
10
32
66
7
10
10
21
16
16
7
66
7
10
7
7
66
7
10
14
3
10
10
7
14
10
7
13
7
13
7
10
10
10
7
10
21
21
10
10
66
13
10
10
14
7
16
13
13
21
63
32
33
21
66
3
13
10
13
66
10
21
14
13
10
13
10
3
10
32
10
13
7
3
13
16
10
60
66
10
60
3
10
7
3
13
10
33
33
60
20
33
10
10
14
7
13
60
16
3
33
3
7
60
3
13
10
33
16
10
3
3
3
3
3
7
7
13
13
13
10
60
10
60
13
3
60
10
10
16
7
7
3
7
60
13
3
13
3
7
63
60
3
13
7
3
3
3
10
10
10
7
10
60
14
3
37
16
10
3
10
16
10
3
3
33
3
3
7
3
60
10
10
3
3
60
33
48
10
3
3
10
10
48
13
13
10
3
3
3
48
48
10
10
60
3
60
3
13
10
3
7
10
3
3
48
60
37
10
60
60
3
3
3
3
3
60
48
60
3
60
7
60
60
60
60
10
13
13
10
60
3
3
10
10
60
3
3
60
3
60
3
3
16
20
3
10
3
60
3
60
10
10
3
33
7
60
7
7
10
3
60
33
3
13
3
13
60
10
13
7
60
60
3
3
3
10
3
3
10
13
3
3
7
60
60
3
37
60
3
13
3
33
37
3
3
3
60
10
3
3
10
3
10
60
3
60
