


latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
23.099,92.7601,409.5,1.2,1.1,3/5/2009,725,Aqua,MODIS,100,6.2,309.3,383.9,D,0,3
23.1993,79.2847,349.8,1.2,1.1,3/30/2011,752,Aqua,MODIS,92,6.2,319.6,50.3,D,0,3
23.2658,79.8338,315.2,1.2,1.1,11/25/2016,513,Terra,MODIS,65,6.2,303.9,7.9,D,0,11
23.351,93.0997,305.0,1.0,1.0,3/11/2009,1609,Terra,MODIS,62,6.2,289.0,7.8,N,0,3
23.3692,74.3074,340.3,1.3,1.1,4/26/2019,810,Aqua,MODIS,80,6.3,322.7,19.9,D,0,4
23.379,93.3351,322.8,2.6,1.6,3/10/2009,743,Aqua,MODIS,76,6.2,296.8,59.7,D,0,3
23.3815,74.8184,339.4,1.0,1.0,5/1/2016,823,Aqua,MODIS,64,6.2,321.7,8.7,D,0,5
23.382,91.3954,314.3,1.3,1.1,5/25/2017,702,Aqua,MODIS,54,6.2,295.3,7.8,D,0,5
23.3905,92.4758,300.2,1.0,1.0,3/19/2009,1946,Aqua,MODIS,22,6.2,289.0,4.2,N,0,3
23.393,76.1136,333.2,1.0,1.0,5/16/2017,537,Terra,MODIS,63,6.2,318.9,9.0,D,0,5
23.4057,81.1514,369.8,1.0,1.0,3/31/2009,802,Aqua,MODIS,100,6.2,319.9,92.6,D,0,3
23.4063,77.7059,326.5,1.2,1.1,6/2/2009,544,Terra,MODIS,60,6.2,305.8,9.9,D,0,6
23.4079,74.4004,340.9,1.3,1.1,5/31/2019,532,Terra,MODIS,81,6.3,317.2,27.6,D,0,5
23.4085,74.305,334.6,1.3,1.1,4/26/2018,532,Terra,MODIS,68,6.2,318.8,17.5,D,0,4
23.4129,71.6239,324.7,1.1,1.0,1/19/2017,828,Aqua,MODIS,76,6.2,304.0,13.3,D,0,1
23.4132,74.8024,308.5,1.1,1.0,4/24/2011,1710,Terra,MODIS,73,6.2,298.4,6.2,N,0,4
23.4272,77.7806,338.0,2.5,1.5,4/29/2019,840,Aqua,MODIS,72,6.3,321.6,47.8,D,0,4
23.4283,92.4402,325.8,1.0,1.0,4/15/2009,719,Aqua,MODIS,64,6.2,306.7,12.5,D,0,4
23.4333,77.9609,334.2,1.5,1.2,4/9/2009,756,Aqua,MODIS,72,6.2,312.8,27.2,D,0,4
23.4349,75.2121,333.9,1.0,1.0,4/4/2019,538,Terra,MODIS,46,6.3,320.7,9.7,D,0,4
23.4351,93.176,362.4,2.0,1.4,3/27/2012,733,Aqua,MODIS,100,6.2,305.4,205.8,D,0,3
23.4356,91.8068,320.5,1.3,1.1,4/5/2012,727,Aqua,MODIS,67,6.2,301.7,9.6,D,0,4
23.4366,91.7961,320.3,1.2,1.1,3/30/2014,703,Aqua,MODIS,65,6.2,307.1,8.7,D,0,3
23.4368,74.2945,331.7,1.0,1.0,4/8/2018,544,Terra,MODIS,31,6.2,314.3,10.0,D,0,4
23.4374,92.4929,335.3,1.1,1.1,3/8/2010,722,Aqua,MODIS,86,6.2,299.6,35.3,D,0,3
23.4385,74.3055,330.8,1.3,1.1,4/10/2017,602,Terra,MODIS,43,6.2,318.8,16.5,D,0,4
23.439,74.3054,328.2,1.0,1.0,4/13/2014,544,Terra,MODIS,20,6.2,313.4,8.1,D,0,4
23.439,74.2955,328.3,1.1,1.1,4/6/2018,556,Terra,MODIS,56,6.2,312.2,10.7,D,0,4
23.4398,74.3191,332.7,1.6,1.2,4/15/2012,804,Aqua,MODIS,45,6.2,316.8,22.0,D,0,4
23.4399,74.3378,331.4,1.0,1.0,4/5/2018,823,Aqua,MODIS,37,6.2,313.5,10.1,D,0,4
23.4401,74.32600000000002,336.5,1.1,1.1,3/31/2010,556,Terra,MODIS,79,6.2,312.7,24.7,D,0,3
23.4412,93.0676,318.1,1.6,1.2,3/5/2016,650,Aqua,MODIS,73,6.2,292.6,24.5,D,0,3
23.4413,74.3082,336.3,1.4,1.2,4/20/2016,531,Terra,MODIS,42,6.2,317.1,16.5,D,0,4
23.4414,92.8579,343.7,1.4,1.2,3/18/2017,727,Aqua,MODIS,93,6.2,295.4,77.4,D,0,3
23.4418,74.3318,334.8,1.0,1.0,5/6/2014,550,Terra,MODIS,62,6.2,315.9,10.8,D,0,5
23.4419,91.6617,317.5,1.1,1.0,4/14/2017,708,Aqua,MODIS,63,6.2,304.3,7.8,D,0,4
23.443,92.7648,315.6,2.1,1.4,3/12/2015,644,Aqua,MODIS,26,6.2,299.7,21.9,D,0,3
23.4446,74.9201,335.0,1.2,1.1,3/30/2014,531,Terra,MODIS,76,6.2,316.9,19.6,D,0,3
23.4458,84.4155,307.2,1.2,1.1,5/27/2012,1627,Terra,MODIS,69,6.2,290.5,6.8,N,0,5
23.4461,74.3149,348.8,1.0,1.0,4/18/2019,550,Terra,MODIS,92,6.3,315.9,40.0,D,0,4
23.4463,80.0008,320.3,1.4,1.2,11/18/2011,744,Aqua,MODIS,68,6.2,306.5,12.1,D,0,11
23.4467,77.8029,336.8,1.2,1.1,4/21/2018,823,Aqua,MODIS,62,6.2,319.5,13.3,D,0,4
23.4475,80.0161,315.7,1.3,1.1,11/24/2018,816,Aqua,MODIS,63,6.2,301.9,9.0,D,0,11
23.4478,74.3306,330.3,1.0,1.0,4/14/2012,549,Terra,MODIS,42,6.2,311.5,10.9,D,0,4
23.4496,81.1591,346.5,1.0,1.0,5/5/2009,520,Terra,MODIS,88,6.2,319.9,28.5,D,0,5
23.4506,69.7807,356.6,1.1,1.0,4/5/2013,835,Aqua,MODIS,97,6.2,323.7,54.2,D,0,4
23.4517,74.3166,326.5,2.2,1.4,4/8/2017,614,Terra,MODIS,43,6.2,313.0,30.5,D,0,4
23.4525,74.3101,328.9,2.2,1.4,4/8/2017,614,Terra,MODIS,55,6.2,313.1,38.6,D,0,4
23.454,74.6157,354.0,1.1,1.0,4/14/2018,817,Aqua,MODIS,95,6.2,321.3,46.3,D,0,4
23.4541,93.0318,305.0,1.0,1.0,3/12/2015,1608,Terra,MODIS,58,6.2,288.2,7.6,N,0,3
23.4557,79.4178,336.9,1.0,1.0,4/16/2017,525,Terra,MODIS,67,6.2,323.5,9.8,D,0,4
23.4565,77.8867,340.2,1.5,1.2,4/15/2017,751,Aqua,MODIS,73,6.2,322.5,26.6,D,0,4
23.4574,80.1504,336.7,1.0,1.0,4/12/2018,520,Terra,MODIS,83,6.2,307.4,23.3,D,0,4
23.4582,74.3857,334.8,1.1,1.1,4/30/2017,537,Terra,MODIS,72,6.2,312.7,17.0,D,0,4
23.4594,74.3248,349.1,1.0,1.0,4/12/2011,549,Terra,MODIS,91,6.2,318.4,38.7,D,0,4
23.4595,82.9951,334.7,2.2,1.4,4/27/2017,816,Aqua,MODIS,74,6.2,316.8,40.9,D,0,4
23.4596,74.3252,331.4,1.1,1.1,4/9/2015,538,Terra,MODIS,68,6.2,310.1,18.1,D,0,4
23.4599,74.609,339.7,1.1,1.0,4/14/2018,817,Aqua,MODIS,79,6.2,321.9,15.0,D,0,4
23.4604,91.7813,339.1,1.6,1.2,3/27/2012,733,Aqua,MODIS,88,6.2,304.7,57.8,D,0,3
23.4608,92.4145,321.1,2.2,1.4,3/11/2009,648,Aqua,MODIS,77,6.2,296.9,42.5,D,0,3
23.4615,93.0919,309.7,4.3,1.9,3/14/2012,625,Aqua,MODIS,45,6.2,292.1,48.7,D,0,3
23.4619,74.3334,327.4,1.1,1.1,4/6/2018,556,Terra,MODIS,18,6.2,311.1,10.2,D,0,4
23.4623,91.915,321.6,2.0,1.4,3/22/2019,739,Aqua,MODIS,43,6.3,298.1,28.1,D,0,3
23.4628,92.4023,336.7,1.0,1.0,3/7/2018,715,Aqua,MODIS,88,6.2,300.6,33.1,D,0,3
23.4628,82.1148,334.7,1.3,1.1,4/1/2017,739,Aqua,MODIS,69,6.2,315.4,22.5,D,0,4
23.4636,92.5689,306.5,1.4,1.2,3/12/2010,1621,Terra,MODIS,33,6.2,292.1,10.8,N,0,3
23.4638,80.6619,333.7,1.2,1.1,4/1/2016,810,Aqua,MODIS,52,6.2,316.2,13.4,D,0,4
23.464,79.723,326.3,1.2,1.1,3/8/2009,756,Aqua,MODIS,41,6.2,311.4,9.5,D,0,3
