



latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
26.9961,78.4649,334.8,1.2,1.1,3/4/2009,821,Aqua,MODIS,62,6.2,311.1,30.3,D,0,3
27.0171,78.4401,311.0,1.0,1.0,1/1/2009,808,Aqua,MODIS,52,6.2,295.8,7.1,D,0,1
27.0204,93.7004,325.3,1.2,1.1,3/17/2010,717,Aqua,MODIS,57,6.2,305.7,17.3,D,0,3
27.0229,78.4406,336.3,1.5,1.2,2/22/2012,746,Aqua,MODIS,87,6.2,304.3,51.2,D,0,2
27.0238,78.4135,319.3,1.2,1.1,1/31/2009,821,Aqua,MODIS,73,6.2,302.6,17.0,D,0,1
27.028,78.419,310.5,1.4,1.2,2/5/2016,549,Terra,MODIS,63,6.2,298.8,10.7,D,0,2
27.0365,78.3939,317.6,2.4,1.5,7/21/2019,734,Aqua,MODIS,29,6.3,292.6,29.2,D,0,7
27.0484,81.0883,327.5,1.4,1.2,5/7/2009,506,Terra,MODIS,46,6.2,313.6,13.8,D,0,5
27.0517,78.405,329.0,1.5,1.2,3/11/2009,828,Aqua,MODIS,67,6.2,309.1,28.5,D,0,3
27.0522,93.6405,316.3,1.3,1.1,3/19/2015,651,Aqua,MODIS,47,6.2,300.0,11.9,D,0,3
27.0554,78.433,324.6,1.5,1.2,3/20/2018,824,Aqua,MODIS,52,6.2,307.8,17.5,D,0,3
27.0576,78.3307,337.2,1.0,1.0,5/23/2014,805,Aqua,MODIS,65,6.2,319.8,10.6,D,0,5
27.0579,83.6055,316.2,1.0,1.0,11/27/2011,739,Aqua,MODIS,69,6.2,300.4,7.5,D,0,11
27.0581,78.6302,314.4,1.3,1.1,11/10/2013,817,Aqua,MODIS,62,6.2,297.9,9.0,D,0,11
27.061,83.5492,335.0,1.1,1.0,4/21/2009,506,Terra,MODIS,79,6.2,307.8,19.1,D,0,4
27.0848,79.95100000000002,306.8,1.9,1.3,12/17/2015,734,Aqua,MODIS,44,6.2,295.9,11.7,D,0,12
27.0854,95.5368,301.3,1.8,1.3,1/11/2010,635,Aqua,MODIS,46,6.2,289.4,9.7,D,0,1
27.1085,78.3432,316.8,1.0,1.0,11/14/2011,810,Aqua,MODIS,42,6.2,305.1,6.1,D,0,11
27.1304,78.2921,337.9,1.0,1.0,6/25/2012,811,Aqua,MODIS,72,6.2,312.1,14.5,D,0,6
27.1337,83.4181,306.7,1.0,1.0,1/21/2012,746,Aqua,MODIS,64,6.2,294.2,6.1,D,0,1
27.1458,78.3892,314.2,1.1,1.0,8/22/2011,524,Terra,MODIS,16,6.2,292.3,4.6,D,0,8
27.1462,78.473,302.1,1.0,1.0,4/4/2009,1700,Terra,MODIS,47,6.2,284.2,6.2,N,0,4
27.1485,82.9039,328.1,2.7,1.6,4/25/2010,548,Terra,MODIS,65,6.2,309.9,39.2,D,0,4
27.1545,83.0941,331.5,3.6,1.8,5/11/2019,555,Terra,MODIS,74,6.3,303.7,94.8,D,0,5
27.2075,95.8852,324.2,1.6,1.3,4/26/2013,716,Aqua,MODIS,74,6.2,297.0,29.4,D,0,4
27.2095,80.3391,312.1,1.1,1.0,11/4/2010,805,Aqua,MODIS,48,6.2,300.0,6.1,D,0,11
27.2121,78.8144,324.2,1.2,1.1,11/9/2009,542,Terra,MODIS,76,6.2,301.4,20.7,D,0,11
27.2132,78.9068,333.2,1.0,1.0,5/31/2019,530,Terra,MODIS,64,6.3,317.7,8.9,D,0,5
27.2142,78.6636,310.3,1.2,1.1,11/15/2017,543,Terra,MODIS,46,6.2,297.9,5.5,D,0,11
27.2173,93.417,333.7,2.0,1.4,3/8/2013,459,Terra,MODIS,89,6.2,291.4,91.3,D,0,3
27.2201,80.7245,308.9,1.7,1.3,1/18/2016,734,Aqua,MODIS,65,6.2,295.5,12.8,D,0,1
27.2204,78.9479,331.3,1.7,1.3,4/27/2009,745,Aqua,MODIS,61,6.2,315.2,23.3,D,0,4
27.2309,93.3101,305.8,3.3,1.7,3/25/2016,627,Aqua,MODIS,20,6.2,295.1,27.2,D,0,3
27.234,78.572,309.7,1.1,1.0,11/24/2009,813,Aqua,MODIS,42,6.2,299.5,5.1,D,0,11
27.2496,78.9017,321.8,1.1,1.0,11/14/2017,810,Aqua,MODIS,74,6.2,301.6,15.8,D,0,11
27.2569,83.4443,335.8,1.2,1.1,4/10/2017,734,Aqua,MODIS,83,6.2,312.5,29.2,D,0,4
27.2907,93.9553,312.5,1.0,1.0,3/11/2012,1940,Aqua,MODIS,85,6.2,290.2,12.9,N,0,3
27.295,95.2743,313.7,1.0,1.0,1/30/2010,705,Aqua,MODIS,67,6.2,299.3,7.5,D,0,1
27.3076,92.8413,338.4,1.3,1.1,5/9/2015,722,Aqua,MODIS,89,6.2,297.7,50.0,D,0,5
27.3099,82.8972,325.3,1.1,1.1,4/29/2012,505,Terra,MODIS,38,6.2,306.8,7.4,D,0,4
