
latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
18.6962,80.365,319.9,1.0,1.0,1/26/2018,802,Aqua,MODIS,62,6.2,304.8,9.4,D,0,1
18.7034,80.2289,313.9,4.5,2.0,9/25/2014,603,Terra,MODIS,0,6.2,298.9,55.9,D,0,9
18.7043,80.1932,311.7,4.5,2.0,11/4/2011,602,Terra,MODIS,19,6.2,294.9,48.3,D,0,11
18.705,80.1964,313.8,1.6,1.2,10/7/2017,539,Terra,MODIS,32,6.2,293.1,11.7,D,0,10
18.7054,80.2202,320.5,1.1,1.0,11/1/2013,514,Terra,MODIS,0,6.2,304.8,13.2,D,0,11
18.7064,77.8904,328.0,1.7,1.3,5/16/2018,509,Terra,MODIS,51,6.2,306.1,16.2,D,0,5
18.7065,80.2133,319.1,1.1,1.0,9/28/2013,526,Terra,MODIS,25,6.2,299.4,9.5,D,0,9
18.7068,82.0299,321.4,1.0,1.0,4/3/2014,508,Terra,MODIS,43,6.2,306.5,7.3,D,0,4
18.7082,74.0507,331.7,1.2,1.1,5/14/2013,533,Terra,MODIS,60,6.2,309.7,17.7,D,0,5
18.7086,80.6683,326.5,1.2,1.1,3/13/2018,508,Terra,MODIS,70,6.2,307.0,15.1,D,0,3
18.7087,80.2172,320.9,1.3,1.1,10/8/2014,533,Terra,MODIS,30,6.2,300.0,12.0,D,0,10
18.7097,83.0285,333.0,1.0,1.0,4/15/2017,750,Aqua,MODIS,73,6.2,309.0,18.8,D,0,4
18.7103,80.2082,316.7,1.2,1.1,10/22/2012,814,Aqua,MODIS,44,6.2,297.7,9.9,D,0,10
18.7108,80.4349,320.0,3.4,1.7,3/12/2019,839,Aqua,MODIS,39,6.3,298.2,40.0,D,0,3
18.7123,78.112,320.4,1.1,1.1,12/11/2012,802,Aqua,MODIS,64,6.2,305.8,9.6,D,0,12
18.7124,80.1963,312.6,4.5,1.9,11/22/2012,603,Terra,MODIS,39,6.2,294.4,51.5,D,0,11
18.7131,80.2154,315.7,1.2,1.1,10/4/2017,814,Aqua,MODIS,25,6.2,290.3,7.6,D,0,10
18.7134,80.2718,304.8,1.2,1.1,2/27/2018,2014,Aqua,MODIS,18,6.2,294.7,7.0,N,0,2
18.7139,78.3451,323.4,1.1,1.0,11/19/2011,519,Terra,MODIS,71,6.2,306.6,13.2,D,0,11
18.7192,80.2067,311.4,3.5,1.8,10/12/2017,557,Terra,MODIS,47,6.2,289.2,33.6,D,0,10
18.7323,80.2904,329.0,1.1,1.0,3/21/2017,756,Aqua,MODIS,46,6.2,315.5,8.9,D,0,3
18.7371,80.3166,324.9,1.6,1.2,3/10/2018,744,Aqua,MODIS,62,6.2,305.7,16.5,D,0,3
18.7405,80.3245,322.5,1.6,1.2,3/10/2018,744,Aqua,MODIS,55,6.2,306.5,11.9,D,0,3
18.7448,80.2859,333.1,1.1,1.0,3/27/2014,809,Aqua,MODIS,75,6.2,311.9,14.9,D,0,3
18.745,80.2154,301.5,1.2,1.1,3/4/2016,1709,Terra,MODIS,42,6.2,290.7,4.4,N,0,3
18.7461,80.2958,331.4,1.1,1.0,3/27/2014,809,Aqua,MODIS,72,6.2,312.3,12.4,D,0,3
18.7509,80.2335,332.1,1.0,1.0,3/28/2017,803,Aqua,MODIS,70,6.2,317.2,8.2,D,0,3
18.7512,80.2648,328.4,1.0,1.0,3/27/2014,809,Aqua,MODIS,46,6.2,312.7,6.9,D,0,3
18.752,80.3435,324.3,2.0,1.4,3/2/2009,831,Aqua,MODIS,54,6.2,310.8,19.5,D,0,3
18.7543,80.3288,335.2,1.3,1.1,3/14/2017,750,Aqua,MODIS,83,6.2,307.1,27.4,D,0,3
18.7552,80.3122,307.6,1.3,1.1,3/13/2012,1644,Terra,MODIS,70,6.2,297.3,7.9,N,0,3
18.7563,80.3408,336.9,1.3,1.1,3/14/2017,750,Aqua,MODIS,85,6.2,308.9,29.7,D,0,3
18.7567,80.3272,326.6,1.1,1.0,3/21/2017,756,Aqua,MODIS,39,6.2,313.9,5.4,D,0,3
18.7569,80.3492,327.4,1.6,1.2,3/3/2012,821,Aqua,MODIS,67,6.2,312.4,18.7,D,0,3
18.7579,80.3141,328.9,1.1,1.0,3/27/2014,809,Aqua,MODIS,50,6.2,314.2,9.4,D,0,3
18.7579,80.3552,351.1,1.6,1.2,2/19/2017,744,Aqua,MODIS,95,6.2,311.2,105.6,D,0,2
18.7579,80.3391,325.0,1.0,1.0,3/11/2018,520,Terra,MODIS,72,6.2,306.1,9.4,D,0,3
18.7588,80.3047,331.4,1.0,1.0,3/6/2009,807,Aqua,MODIS,70,6.2,316.6,12.2,D,0,3
18.7593,80.3297,327.2,1.0,1.0,3/11/2018,520,Terra,MODIS,76,6.2,306.1,12.4,D,0,3
18.7595,80.3173,318.8,1.1,1.0,2/20/2018,757,Aqua,MODIS,30,6.2,305.0,5.6,D,0,2
18.7595,79.8836,318.6,1.5,1.2,2/28/2012,538,Terra,MODIS,53,6.2,306.9,10.4,D,0,2
18.7608,80.3186,323.5,1.0,1.0,3/14/2019,520,Terra,MODIS,65,6.3,306.3,8.6,D,0,3
18.7611,77.9704,327.7,1.2,1.1,12/26/2011,538,Terra,MODIS,80,6.2,302.0,25.0,D,0,12
18.7611,79.9652,327.6,3.7,1.8,5/29/2014,726,Aqua,MODIS,27,6.2,304.4,68.9,D,0,5
18.7612,80.3839,320.3,1.0,1.0,2/14/2009,521,Terra,MODIS,35,6.2,304.9,6.6,D,0,2
18.7612,83.1869,323.2,1.0,1.0,3/7/2012,756,Aqua,MODIS,45,6.2,304.9,10.4,D,0,3
18.7613,74.6084,311.1,2.3,1.5,1/6/2009,515,Terra,MODIS,46,6.2,297.7,16.0,D,0,1
18.7621,79.9706,317.2,2.7,1.6,10/12/2010,449,Terra,MODIS,32,6.2,301.6,32.4,D,0,10
18.7622,80.3579,326.7,1.1,1.0,2/28/2010,811,Aqua,MODIS,58,6.2,310.8,9.7,D,0,2
18.7627,80.3082,330.2,2.0,1.4,4/1/2011,738,Aqua,MODIS,66,6.2,311.7,38.1,D,0,4
