






latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
30.835,76.5041,301.8,1.0,1.0,1/12/2013,806,Aqua,MODIS,43,6.2,289.6,4.1,D,0,1
30.8357,74.7568,316.7,1.0,1.0,10/23/2012,547,Terra,MODIS,67,6.2,301.3,7.2,D,0,10
30.8364,74.8709,313.0,2.7,1.6,10/23/2016,741,Aqua,MODIS,61,6.2,301.8,19.1,D,0,10
30.8379,77.1267,327.3,1.2,1.1,5/7/2019,753,Aqua,MODIS,71,6.3,308.4,18.4,D,0,5
30.8398,75.1639,312.6,3.3,1.7,11/6/2012,734,Aqua,MODIS,21,6.2,297.3,24.2,D,0,11
30.8403,75.102,318.2,1.1,1.1,11/4/2010,806,Aqua,MODIS,65,6.2,303.5,8.4,D,0,11
30.8405,75.5215,314.9,1.1,1.0,11/15/2014,806,Aqua,MODIS,62,6.2,301.8,6.5,D,0,11
30.8405,74.4964,319.4,1.0,1.0,10/18/2013,812,Aqua,MODIS,64,6.2,304.1,8.1,D,0,10
30.8408,75.5084,317.3,1.0,1.0,11/3/2013,812,Aqua,MODIS,62,6.2,300.9,8.0,D,0,11
30.841,74.9762,343.4,1.1,1.1,5/12/2017,600,Terra,MODIS,87,6.2,315.9,28.3,D,0,5
30.8411,75.9525,314.2,1.0,1.0,10/16/2009,808,Aqua,MODIS,53,6.2,302.4,5.1,D,0,10
30.8416,76.3583,311.4,1.0,1.0,11/20/2010,806,Aqua,MODIS,64,6.2,300.7,4.7,D,0,11
30.842,75.0839,317.4,1.0,1.0,10/21/2014,812,Aqua,MODIS,59,6.2,303.8,6.4,D,0,10
30.8424,75.7542,317.1,1.8,1.3,11/15/2013,837,Aqua,MODIS,71,6.2,301.9,19.1,D,0,11
30.8424,74.9926,317.2,1.0,1.0,11/10/2013,818,Aqua,MODIS,41,6.2,298.8,8.6,D,0,11
30.8427,76.3736,318.0,1.6,1.2,11/3/2011,830,Aqua,MODIS,71,6.2,302.0,16.1,D,0,11
30.8428,74.7664,318.4,1.4,1.2,10/28/2016,759,Aqua,MODIS,51,6.2,302.7,13.0,D,0,10
30.8428,74.5024,314.8,1.2,1.1,10/26/2014,830,Aqua,MODIS,42,6.2,300.5,6.8,D,0,10
30.8428,75.0964,313.2,1.0,1.0,10/23/2009,815,Aqua,MODIS,45,6.2,302.2,4.5,D,0,10
30.8438,74.7416,341.3,1.0,1.0,11/11/2016,811,Aqua,MODIS,90,6.2,302.7,39.6,D,0,11
