



latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
26.7275,95.1883,373.5,1.3,1.2,1/3/2009,441,Terra,MODIS,100,6.2,291.8,198.1,D,0,1
26.8296,76.8825,317.0,4.0,1.9,7/8/2011,727,Aqua,MODIS,0,6.2,285.6,74.4,D,0,7
26.8402,77.2713,319.1,1.0,1.0,3/6/2012,542,Terra,MODIS,63,6.2,305.0,7.5,D,0,3
26.8474,77.2136,326.7,1.0,1.0,2/18/2012,811,Aqua,MODIS,79,6.2,304.5,18.2,D,0,2
26.848000000000006,82.9555,317.0,1.1,1.0,4/26/2010,2013,Aqua,MODIS,94,6.2,294.9,16.3,N,0,4
26.8488,82.9805,334.0,1.0,1.0,4/28/2018,519,Terra,MODIS,80,6.2,303.3,18.4,D,0,4
26.8535,95.0402,308.4,1.2,1.1,2/9/2011,709,Aqua,MODIS,63,6.2,294.1,7.6,D,0,2
26.8639,77.1008,302.8,1.2,1.1,12/29/2013,549,Terra,MODIS,53,6.2,291.5,5.3,D,0,12
26.8682,77.0957,305.5,1.2,1.1,12/29/2013,549,Terra,MODIS,62,6.2,291.8,6.8,D,0,12
26.872,94.9424,318.1,1.1,1.0,3/8/2017,650,Aqua,MODIS,68,6.2,297.6,14.2,D,0,3
26.8758,81.3228,314.3,1.2,1.1,11/12/2013,805,Aqua,MODIS,65,6.2,298.6,9.3,D,0,11
26.8817,83.2156,305.4,1.2,1.1,4/16/2016,1653,Terra,MODIS,59,6.2,295.2,6.6,N,0,4
26.9135,82.986,324.4,3.9,1.8,4/20/2016,704,Aqua,MODIS,74,6.2,302.6,50.2,D,0,4
26.9493,95.1437,320.4,3.0,1.6,2/16/2015,734,Aqua,MODIS,75,6.2,294.2,70.4,D,0,2
26.9508,92.8229,306.9,1.2,1.1,12/28/2011,656,Aqua,MODIS,45,6.2,296.6,5.2,D,0,12
26.9518,84.2398,327.5,1.7,1.3,5/30/2019,447,Terra,MODIS,69,6.3,303.5,22.5,D,0,5
26.9522,82.8979,307.1,1.3,1.1,4/28/2019,2005,Aqua,MODIS,70,6.3,292.9,11.2,N,0,4
26.9777,92.817,313.7,1.3,1.1,3/14/2018,722,Aqua,MODIS,47,6.2,298.1,8.6,D,0,3
26.987,93.5591,317.9,1.4,1.2,3/20/2012,416,Terra,MODIS,50,6.2,297.2,15.3,D,0,3
27.0252,83.4497,335.7,3.3,1.7,4/21/2018,823,Aqua,MODIS,82,6.2,301.4,122.1,D,0,4
27.0278,77.5844,302.8,1.1,1.1,1/6/2019,758,Aqua,MODIS,54,6.3,290.6,5.4,D,0,1
27.0292,84.0015,317.4,1.0,1.0,3/21/2013,740,Aqua,MODIS,54,6.2,304.0,5.8,D,0,3
27.0418,83.4613,310.7,1.2,1.1,4/25/2012,1628,Terra,MODIS,81,6.2,293.3,11.4,N,0,4
27.0592,92.1063,311.5,2.5,1.5,3/12/2012,638,Aqua,MODIS,51,6.2,290.4,36.6,D,0,3
27.0594,77.8176,330.7,1.1,1.0,10/15/2017,758,Aqua,MODIS,72,6.2,315.5,14.1,D,0,10
27.0681,83.0311,333.1,1.1,1.0,5/3/2012,753,Aqua,MODIS,71,6.2,313.6,13.3,D,0,5
27.0781,77.3674,327.8,1.0,1.0,10/10/2016,810,Aqua,MODIS,71,6.2,312.6,6.9,D,0,10
27.0946,82.7121,316.4,1.1,1.0,4/17/2018,1635,Terra,MODIS,93,6.2,296.1,14.9,N,0,4
27.1066,76.4307,340.4,1.0,1.0,4/24/2009,537,Terra,MODIS,80,6.2,317.7,22.3,D,0,4
27.1089,77.771,323.6,1.0,1.0,9/27/2011,810,Aqua,MODIS,48,6.2,306.3,6.4,D,0,9
27.1155,77.584,353.1,1.2,1.1,5/21/2018,525,Terra,MODIS,95,6.2,313.9,59.7,D,0,5
27.1156,76.4322,334.0,1.0,1.0,4/24/2009,537,Terra,MODIS,66,6.2,318.9,12.5,D,0,4
27.1158,76.4216,318.7,1.8,1.3,4/23/2009,1731,Terra,MODIS,97,6.2,296.5,34.4,N,0,4
27.1379,76.3331,330.8,1.1,1.0,4/22/2009,550,Terra,MODIS,52,6.2,316.5,11.0,D,0,4
27.1385,75.9504,309.5,2.1,1.4,12/24/2013,842,Aqua,MODIS,61,6.2,297.6,17.1,D,0,12
27.1395,95.4883,326.5,1.1,1.0,1/25/2014,703,Aqua,MODIS,84,6.2,293.8,24.2,D,0,1
27.1407,75.9736,309.7,1.0,1.0,1/11/2019,817,Aqua,MODIS,52,6.3,297.5,4.1,D,0,1
27.1412,95.666,312.2,1.1,1.0,2/7/2013,703,Aqua,MODIS,70,6.2,290.0,9.5,D,0,2
27.144,77.9476,318.8,1.4,1.2,3/3/2012,823,Aqua,MODIS,51,6.2,305.0,12.4,D,0,3
27.1486,77.514,308.9,1.3,1.1,1/14/2013,753,Aqua,MODIS,61,6.2,297.7,10.3,D,0,1
27.1509,93.5923,319.1,1.4,1.2,3/7/2013,416,Terra,MODIS,76,6.2,294.8,23.1,D,0,3
27.1529,94.1343,310.6,1.1,1.0,1/5/2010,711,Aqua,MODIS,47,6.2,296.7,6.0,D,0,1
27.1586,94.1524,312.6,1.3,1.1,1/31/2017,715,Aqua,MODIS,67,6.2,297.9,7.6,D,0,1
27.1626,94.1321,315.6,1.0,1.0,12/29/2009,705,Aqua,MODIS,75,6.2,296.9,10.7,D,0,12
27.1639,76.0347,319.8,2.7,1.6,3/2/2012,740,Aqua,MODIS,60,6.2,302.1,32.0,D,0,3
27.1663,76.3331,342.5,1.0,1.0,4/21/2009,822,Aqua,MODIS,83,6.2,320.2,22.6,D,0,4
27.1671,76.4578,332.6,1.0,1.0,4/24/2009,537,Terra,MODIS,53,6.2,319.5,9.7,D,0,4
27.1677,76.3433,345.3,1.0,1.0,4/21/2009,822,Aqua,MODIS,87,6.2,319.7,27.8,D,0,4
