


latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
23.1461,92.4308,357.6,1.1,1.1,3/29/2012,720,Aqua,MODIS,98,6.2,310.0,81.6,D,0,3
23.154,85.0717,329.2,1.0,1.0,4/1/2017,739,Aqua,MODIS,52,6.2,317.1,7.3,D,0,4
23.1553,75.7279,308.1,1.0,1.0,3/26/2018,1711,Terra,MODIS,74,6.2,289.9,9.0,N,0,3
23.1672,92.4983,334.8,3.7,1.8,3/6/2018,632,Aqua,MODIS,87,6.2,295.9,203.0,D,0,3
23.1686,81.9122,332.1,1.0,1.0,4/6/2017,757,Aqua,MODIS,58,6.2,315.9,8.6,D,0,4
23.1831,81.7123,340.2,1.0,1.0,3/30/2017,752,Aqua,MODIS,80,6.2,320.9,21.6,D,0,3
23.1902,81.0799,327.2,1.0,1.0,3/8/2009,756,Aqua,MODIS,48,6.2,312.4,9.8,D,0,3
23.1926,93.2905,355.6,1.1,1.0,3/17/2015,702,Aqua,MODIS,97,6.2,306.4,73.2,D,0,3
23.1931,93.3343,344.8,1.5,1.2,4/15/2019,650,Aqua,MODIS,92,6.3,297.9,82.8,D,0,4
23.194000000000006,78.2965,335.6,1.0,1.0,4/24/2014,525,Terra,MODIS,71,6.2,319.7,9.7,D,0,4
23.2012,92.684,326.3,1.4,1.2,3/14/2009,1928,Aqua,MODIS,100,6.2,292.2,38.0,N,0,3
23.2013,92.42,338.3,1.0,1.0,4/11/2016,709,Aqua,MODIS,88,6.2,302.1,31.0,D,0,4
23.2017,77.479,317.4,1.8,1.3,11/13/2017,556,Terra,MODIS,69,6.2,299.2,23.3,D,0,11
23.2058,81.8369,348.4,1.0,1.0,4/25/2018,758,Aqua,MODIS,90,6.2,326.3,31.0,D,0,4
23.2157,92.849,315.3,3.9,1.8,3/6/2014,751,Aqua,MODIS,68,6.2,297.6,70.9,D,0,3
23.2289,87.2425,330.4,1.0,1.0,3/5/2018,727,Aqua,MODIS,68,6.2,301.7,19.7,D,0,3
23.2303,77.7355,303.9,1.0,1.0,3/10/2018,1710,Terra,MODIS,47,6.2,293.6,5.3,N,0,3
23.2329,87.3268,323.3,1.2,1.1,3/8/2010,722,Aqua,MODIS,64,6.2,306.6,10.3,D,0,3
23.2342,78.0243,332.4,1.0,1.0,3/22/2018,810,Aqua,MODIS,55,6.2,316.3,9.6,D,0,3
23.235,93.086,308.6,1.0,1.0,3/15/2013,1602,Terra,MODIS,75,6.2,291.5,8.6,N,0,3
23.2426,92.4414,339.1,1.1,1.1,3/24/2010,722,Aqua,MODIS,88,6.2,304.3,35.6,D,0,3
23.2432,85.4388,325.2,1.2,1.1,3/12/2009,731,Aqua,MODIS,55,6.2,314.9,9.8,D,0,3
23.2491,85.1259,325.1,1.4,1.2,4/6/2011,448,Terra,MODIS,62,6.2,311.3,11.9,D,0,4
23.2506,85.1127,324.8,1.4,1.2,4/6/2011,448,Terra,MODIS,61,6.2,311.7,11.2,D,0,4
23.2527,87.3367,312.7,2.4,1.5,2/23/2013,702,Aqua,MODIS,47,6.2,301.6,14.8,D,0,2
23.257,85.3768,326.9,1.0,1.0,4/11/2017,506,Terra,MODIS,61,6.2,313.9,8.0,D,0,4
23.2663,85.0623,317.7,1.0,1.0,4/17/2019,507,Terra,MODIS,61,6.3,298.7,6.6,D,0,4
23.2679,85.0616,326.5,1.6,1.3,3/30/2018,721,Aqua,MODIS,40,6.2,311.8,15.0,D,0,3
23.2698,93.2241,361.4,1.5,1.2,3/5/2010,652,Aqua,MODIS,100,6.2,301.0,155.3,D,0,3
23.2701,79.7624,315.7,1.1,1.0,11/27/2009,531,Terra,MODIS,69,6.2,299.1,10.2,D,0,11
23.2712,79.9212,333.2,1.2,1.1,4/10/2015,752,Aqua,MODIS,71,6.2,312.8,18.7,D,0,4
23.279,80.2914,331.6,1.7,1.3,4/4/2018,740,Aqua,MODIS,64,6.2,315.5,20.9,D,0,4
23.2806,77.2934,338.4,1.4,1.2,4/28/2011,549,Terra,MODIS,73,6.2,318.6,25.9,D,0,4
23.281,91.6718,307.8,2.5,1.5,4/18/2017,644,Aqua,MODIS,34,6.2,289.1,18.8,D,0,4
23.2822,77.3421,312.1,4.5,2.0,2/6/2014,727,Aqua,MODIS,45,6.2,300.9,52.1,D,0,2
23.2824,85.1077,328.3,1.4,1.2,4/28/2019,448,Terra,MODIS,57,6.3,313.1,12.6,D,0,4
23.2838,91.6665,318.6,4.2,1.9,4/12/2014,632,Aqua,MODIS,68,6.2,295.1,72.2,D,0,4
23.2844,77.5457,341.3,1.0,1.0,3/25/2018,532,Terra,MODIS,64,6.2,319.1,27.0,D,0,3
23.2848,85.2241,313.9,2.2,1.4,2/21/2018,531,Terra,MODIS,54,6.2,301.9,17.6,D,0,2
23.2885,84.9133,330.5,2.1,1.4,4/10/2013,715,Aqua,MODIS,70,6.2,311.3,31.4,D,0,4
23.2888,92.3894,344.6,1.0,1.0,3/10/2010,710,Aqua,MODIS,92,6.2,308.2,42.0,D,0,3
23.2938,79.8202,331.4,1.4,1.2,4/16/2014,746,Aqua,MODIS,71,6.2,310.3,19.4,D,0,4
23.3038,92.7185,358.5,1.0,1.0,3/7/2009,713,Aqua,MODIS,99,6.2,306.6,75.8,D,0,3
23.3083,92.4476,327.0,1.0,1.0,4/22/2014,708,Aqua,MODIS,53,6.2,307.9,11.3,D,0,4
23.3215,92.4025,323.3,1.0,1.0,3/23/2018,715,Aqua,MODIS,75,6.2,300.7,13.6,D,0,3
23.3307,85.4568,324.0,1.5,1.2,4/4/2014,721,Aqua,MODIS,28,6.2,309.6,9.8,D,0,4
23.3344,82.4021,323.7,1.2,1.1,3/18/2018,525,Terra,MODIS,64,6.2,309.3,12.0,D,0,3
23.3378,78.0291,304.7,1.3,1.1,4/15/2011,1716,Terra,MODIS,61,6.2,292.0,8.1,N,0,4
23.3416,93.3926,337.5,2.0,1.4,4/4/2009,737,Aqua,MODIS,87,6.2,305.4,77.6,D,0,4
23.3438,85.4609,333.6,1.1,1.0,3/20/2010,747,Aqua,MODIS,71,6.2,316.7,13.3,D,0,3
23.3516,92.5851,317.7,3.9,1.8,3/14/2011,751,Aqua,MODIS,65,6.2,295.4,79.9,D,0,3
23.3521,85.5891,325.5,1.1,1.0,3/20/2015,733,Aqua,MODIS,45,6.2,312.1,7.8,D,0,3
23.3538,82.3835,330.3,1.5,1.2,3/22/2010,735,Aqua,MODIS,66,6.2,316.4,19.2,D,0,3
23.3552,93.3171,316.2,1.1,1.0,3/17/2015,702,Aqua,MODIS,40,6.2,303.0,8.9,D,0,3
23.3599,77.9603,305.9,1.5,1.2,4/23/2015,1646,Terra,MODIS,66,6.2,292.5,11.8,N,0,4
23.3621,83.2248,304.5,1.1,1.1,6/23/2019,1633,Terra,MODIS,60,6.3,290.9,5.2,N,0,6
23.3724,91.6569,320.5,1.1,1.0,4/15/2018,721,Aqua,MODIS,62,6.2,302.1,8.9,D,0,4
23.3818,82.4343,335.4,1.1,1.0,3/26/2018,746,Aqua,MODIS,78,6.2,315.4,19.1,D,0,3
23.4224,85.5324,331.0,1.0,1.0,4/5/2009,507,Terra,MODIS,68,6.2,314.0,11.8,D,0,4
23.424,77.7939,309.5,1.1,1.0,5/2/2019,1658,Terra,MODIS,70,6.3,296.4,7.0,N,0,5
23.4325,77.9155,344.9,1.0,1.0,4/24/2015,805,Aqua,MODIS,86,6.2,323.3,24.6,D,0,4
23.4371,70.0741,335.6,3.1,1.7,5/17/2015,639,Terra,MODIS,75,6.2,319.2,62.1,D,0,5
23.4615,80.6541,326.8,1.1,1.0,3/27/2009,514,Terra,MODIS,60,6.2,312.7,9.0,D,0,3
23.4818,85.613,326.7,2.7,1.6,4/14/2016,430,Terra,MODIS,63,6.2,311.9,28.1,D,0,4
23.4943,92.4592,331.7,1.1,1.1,2/28/2009,706,Aqua,MODIS,80,6.2,297.2,31.5,D,0,2
23.4979,92.7381,327.0,2.3,1.5,3/11/2015,739,Aqua,MODIS,78,6.2,302.3,59.7,D,0,3
23.5219,78.0809,337.5,1.9,1.3,4/27/2014,556,Terra,MODIS,56,6.2,321.8,38.5,D,0,4
23.5226,93.3517,311.8,1.9,1.3,2/23/2009,648,Aqua,MODIS,59,6.2,295.5,18.2,D,0,2
23.5261,85.304,323.1,1.4,1.2,3/2/2009,519,Terra,MODIS,69,6.2,306.5,17.6,D,0,3
23.5289,85.2508,327.0,1.1,1.0,3/28/2018,733,Aqua,MODIS,57,6.2,315.2,8.5,D,0,3
23.5317,92.5587,328.0,1.0,1.0,2/23/2016,708,Aqua,MODIS,82,6.2,297.6,21.8,D,0,2
