



latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
26.8246,93.9256,316.6,1.1,1.0,10/17/2014,657,Aqua,MODIS,68,6.2,302.4,8.7,D,0,10
26.8328,95.0443,317.2,1.0,1.0,4/2/2012,657,Aqua,MODIS,44,6.2,305.7,6.1,D,0,4
26.8404,95.2768,306.6,2.5,1.5,1/31/2014,626,Aqua,MODIS,54,6.2,296.1,19.1,D,0,1
26.864,95.0762,315.9,1.1,1.0,3/5/2016,651,Aqua,MODIS,71,6.2,296.4,10.0,D,0,3
26.8654,94.0301,312.0,1.4,1.2,3/5/2017,447,Terra,MODIS,39,6.2,295.0,9.3,D,0,3
26.8714,93.7884,308.0,1.2,1.1,12/25/2014,715,Aqua,MODIS,54,6.2,297.6,5.4,D,0,12
26.8718,93.9791,306.9,1.4,1.2,11/27/2015,447,Terra,MODIS,0,6.2,289.4,6.8,D,0,11
26.8747,93.7338,312.3,1.0,1.0,1/21/2010,711,Aqua,MODIS,51,6.2,299.8,5.5,D,0,1
26.8761,93.7442,310.5,1.0,1.0,1/21/2010,711,Aqua,MODIS,46,6.2,299.8,4.3,D,0,1
26.8767,95.4452,304.8,1.2,1.1,1/9/2010,647,Aqua,MODIS,49,6.2,289.2,7.8,D,0,1
26.8908,93.8246,319.7,1.5,1.2,1/23/2015,645,Aqua,MODIS,71,6.2,298.4,22.1,D,0,1
26.895,93.7449,309.0,1.5,1.2,1/31/2012,644,Aqua,MODIS,55,6.2,298.8,8.7,D,0,1
26.8952,93.7484,312.4,1.2,1.1,2/12/2014,651,Aqua,MODIS,63,6.2,298.9,9.1,D,0,2
26.8989,93.7456,309.4,1.5,1.2,1/23/2015,645,Aqua,MODIS,55,6.2,296.5,8.1,D,0,1
26.8991,93.0221,321.7,1.0,1.0,3/11/2013,703,Aqua,MODIS,60,6.2,306.9,8.6,D,0,3
26.901,93.756,315.4,1.0,1.0,1/22/2013,703,Aqua,MODIS,68,6.2,299.0,9.0,D,0,1
26.9117,83.177,307.8,3.1,1.7,4/29/2012,1603,Terra,MODIS,73,6.2,293.4,37.1,N,0,4
26.9124,95.3365,325.4,1.0,1.0,12/28/2011,656,Aqua,MODIS,84,6.2,294.4,21.6,D,0,12
26.9291,94.3732,314.4,1.5,1.2,9/13/2011,446,Terra,MODIS,51,6.2,295.9,10.1,D,0,9
26.9312,94.0562,307.6,1.0,1.0,12/19/2011,702,Aqua,MODIS,46,6.2,296.6,3.7,D,0,12
26.9334,94.0357,317.1,1.1,1.0,12/23/2016,708,Aqua,MODIS,72,6.2,299.4,10.0,D,0,12
26.9343,94.0516,310.7,1.1,1.0,12/26/2011,708,Aqua,MODIS,63,6.2,298.4,5.3,D,0,12
26.935,94.028,310.1,1.0,1.0,12/29/2009,705,Aqua,MODIS,65,6.2,297.5,5.4,D,0,12
26.935,94.0349,311.9,1.0,1.0,12/16/2010,703,Aqua,MODIS,66,6.2,299.5,6.4,D,0,12
26.9353,94.0338,312.8,1.0,1.0,1/1/2017,702,Aqua,MODIS,57,6.2,290.8,9.2,D,0,1
26.9359,95.2217,308.1,1.0,1.0,2/8/2019,703,Aqua,MODIS,61,6.3,293.4,5.7,D,0,2
26.9367,93.1571,312.1,1.1,1.1,4/21/2014,1551,Terra,MODIS,84,6.2,295.9,11.3,N,0,4
26.94,94.0442,309.9,1.2,1.1,12/18/2010,651,Aqua,MODIS,63,6.2,299.2,7.1,D,0,12
26.9404,82.9096,319.6,1.3,1.1,4/28/2019,2005,Aqua,MODIS,99,6.3,293.1,24.9,N,0,4
26.941,93.4582,312.9,1.2,1.1,1/28/2010,717,Aqua,MODIS,56,6.2,295.8,9.9,D,0,1
26.9426,93.486,308.5,1.0,1.0,1/25/2014,703,Aqua,MODIS,39,6.2,297.4,4.7,D,0,1
26.9438,93.4786,313.9,1.1,1.0,2/27/2011,657,Aqua,MODIS,42,6.2,296.9,9.4,D,0,2
26.9446,93.9016,313.6,1.2,1.1,2/3/2012,715,Aqua,MODIS,47,6.2,298.6,9.0,D,0,2
26.9446,93.4562,317.4,1.0,1.0,4/25/2014,428,Terra,MODIS,43,6.2,301.6,5.3,D,0,4
26.9474,93.419,311.8,4.8,2.0,3/14/2017,752,Aqua,MODIS,45,6.2,294.9,65.2,D,0,3
26.9479,93.4276,313.7,4.8,2.0,3/14/2017,752,Aqua,MODIS,58,6.2,294.9,77.0,D,0,3
26.9479,93.4368,310.6,1.0,1.0,10/18/2012,702,Aqua,MODIS,53,6.2,297.6,5.6,D,0,10
26.9481,93.4537,310.3,2.6,1.5,3/25/2019,632,Aqua,MODIS,37,6.3,293.3,21.1,D,0,3
26.9488,93.5481,313.9,2.3,1.5,3/19/2009,738,Aqua,MODIS,54,6.2,299.1,18.4,D,0,3
26.9488,94.0433,316.1,1.5,1.2,1/7/2015,645,Aqua,MODIS,73,6.2,297.5,17.5,D,0,1
26.9489,82.87299999999998,337.3,1.2,1.1,4/25/2018,759,Aqua,MODIS,80,6.2,314.2,23.7,D,0,4
26.9493,80.3661,330.6,1.4,1.2,6/8/2017,542,Terra,MODIS,76,6.2,304.3,19.7,D,0,6
26.9506,93.5559,316.9,3.8,1.8,3/20/2010,748,Aqua,MODIS,56,6.2,304.5,42.2,D,0,3
26.9506,93.4204,317.5,1.3,1.1,4/1/2014,651,Aqua,MODIS,47,6.2,301.5,12.7,D,0,4
26.9508,77.2981,350.0,1.1,1.0,5/28/2018,532,Terra,MODIS,92,6.2,323.7,32.9,D,0,5
