latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
7.9959,93.3656,315.1,1.1,1.0,1/11/2013,415,Terra,MODIS,63,6.2,297.6,8.6,D,0,1
8.0983,93.5165,316.8,1.0,1.0,2/17/2009,720,Aqua,MODIS,58,6.2,303.1,8.4,D,0,2
8.0987,93.5164,327.4,1.7,1.3,3/31/2014,440,Terra,MODIS,61,6.2,298.1,42.9,D,0,3
8.0992,93.5137,307.2,1.2,1.1,3/30/2014,1915,Aqua,MODIS,52,6.2,293.8,7.7,N,0,3
8.1001,93.5183,318.1,1.0,1.0,2/24/2009,422,Terra,MODIS,65,6.2,305.3,8.6,D,0,2
8.1039,93.5094,310.5,1.7,1.3,1/12/2009,440,Terra,MODIS,20,6.2,299.7,11.2,D,0,1
8.1079,93.51,311.2,1.0,1.0,12/8/2011,415,Terra,MODIS,47,6.2,294.3,6.0,D,0,12
8.1488,93.4908,330.3,2.1,1.4,4/21/2016,741,Aqua,MODIS,0,6.2,296.7,67.2,D,0,4
8.1512,93.4984,315.4,1.0,1.0,4/25/2016,717,Aqua,MODIS,48,6.2,295.5,7.8,D,0,4
8.1525,93.4988,317.8,1.2,1.1,5/4/2016,409,Terra,MODIS,51,6.2,297.5,10.1,D,0,5
8.1559,93.4903,318.2,1.3,1.1,1/21/2010,706,Aqua,MODIS,65,6.2,297.3,16.4,D,0,1
8.1576,93.5015,318.6,1.3,1.1,1/21/2010,706,Aqua,MODIS,0,6.2,297.7,16.9,D,0,1
8.177,93.5052,321.1,1.0,1.0,2/12/2013,716,Aqua,MODIS,60,6.2,296.8,11.2,D,0,2
8.1855,93.5061,319.8,1.0,1.0,2/12/2013,415,Terra,MODIS,68,6.2,298.6,11.4,D,0,2
8.186,93.5039,317.4,1.0,1.0,2/12/2013,716,Aqua,MODIS,57,6.2,295.4,7.5,D,0,2
8.1881,93.4915,324.3,1.0,1.0,6/10/2015,717,Aqua,MODIS,67,6.2,297.8,14.3,D,0,6
8.1888,93.4937,318.4,1.1,1.0,5/30/2017,415,Terra,MODIS,60,6.2,289.1,14.4,D,0,5
8.1899,93.4917,328.1,1.3,1.1,7/27/2013,433,Terra,MODIS,71,6.2,296.7,30.0,D,0,7
8.1903,93.5219,332.8,1.6,1.2,4/14/2010,736,Aqua,MODIS,0,6.2,303.6,39.0,D,0,4
8.1908,93.5273,333.1,1.6,1.2,4/14/2010,736,Aqua,MODIS,0,6.2,302.7,40.0,D,0,4
8.196,93.5216,314.7,1.1,1.0,4/13/2010,1616,Terra,MODIS,86,6.2,295.2,11.2,N,0,4
8.2014,93.5203,332.9,1.6,1.2,4/14/2010,736,Aqua,MODIS,74,6.2,303.2,40.0,D,0,4
8.2167,93.4991,330.1,1.0,1.0,2/11/2010,421,Terra,MODIS,63,6.2,299.5,20.9,D,0,2
8.2185,93.5272,323.0,1.1,1.0,2/24/2012,427,Terra,MODIS,72,6.2,294.0,15.8,D,0,2
8.2228,93.1613,310.1,1.0,1.0,12/25/2009,421,Terra,MODIS,26,6.2,290.1,5.4,D,0,12
8.2242,93.1524,310.5,1.0,1.0,12/25/2009,421,Terra,MODIS,29,6.2,290.0,5.7,D,0,12
8.2243,93.5165,315.9,1.0,1.0,2/12/2013,716,Aqua,MODIS,32,6.2,298.8,6.4,D,0,2
8.2305,93.1511,321.6,1.6,1.2,4/29/2013,440,Terra,MODIS,58,6.2,300.9,19.7,D,0,4
8.2311,93.1416,314.1,1.1,1.0,6/15/2017,415,Terra,MODIS,52,6.2,280.2,11.8,D,0,6
8.2315,93.1289,317.5,1.7,1.3,6/10/2017,658,Aqua,MODIS,0,6.2,295.0,22.2,D,0,6
10.5804,92.5563,319.8,1.0,1.0,4/27/2014,421,Terra,MODIS,0,6.2,298.4,9.2,D,0,4







