latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
10.7469,92.3951,314.0,1.0,1.0,3/6/2015,717,Aqua,MODIS,57,6.2,292.6,8.3,D,0,3
10.7482,92.4042,324.7,1.0,1.0,3/6/2015,717,Aqua,MODIS,78,6.2,293.8,18.7,D,0,3
10.7582,92.4011,323.1,1.2,1.1,3/17/2014,730,Aqua,MODIS,72,6.2,299.5,14.2,D,0,3
10.7629,92.4027,349.3,1.0,1.0,3/17/2014,427,Terra,MODIS,89,6.2,300.6,53.6,D,0,3
10.7643,92.3936,342.7,1.0,1.0,3/17/2014,427,Terra,MODIS,69,6.2,299.1,40.7,D,0,3
10.7678,92.3988,313.9,1.0,1.0,3/16/2014,1611,Terra,MODIS,83,6.2,294.4,11.2,N,0,3
11.5719,92.2345,318.1,1.4,1.2,3/8/2014,736,Aqua,MODIS,60,6.2,302.7,13.2,D,0,3
11.5803,92.2345,330.1,1.0,1.0,3/10/2014,723,Aqua,MODIS,78,6.2,306.0,19.5,D,0,3
11.5805,92.2608,323.8,1.1,1.1,4/10/2014,1605,Terra,MODIS,100,6.2,296.5,23.2,N,0,4
11.581,79.5305,322.9,1.0,1.0,2/15/2017,2021,Aqua,MODIS,100,6.2,295.0,20.4,N,0,2
11.5824,92.2401,327.3,1.0,1.0,3/26/2014,724,Aqua,MODIS,70,6.2,309.2,15.4,D,0,3
11.5832,92.2395,327.3,1.2,1.1,3/17/2014,730,Aqua,MODIS,61,6.2,301.6,21.2,D,0,3
11.5832,92.2607,305.8,1.0,1.0,4/17/2014,1611,Terra,MODIS,37,6.2,295.5,4.4,N,0,4
11.5837,92.2495,336.2,1.0,1.0,3/26/2014,724,Aqua,MODIS,76,6.2,307.2,27.8,D,0,3
11.5841,92.2476,309.8,1.0,1.0,3/16/2014,1611,Terra,MODIS,68,6.2,295.2,7.3,N,0,3
11.5847,92.2501,318.1,1.2,1.1,3/17/2014,730,Aqua,MODIS,0,6.2,299.9,8.3,D,0,3
11.5851,92.2577,322.9,1.0,1.0,4/11/2014,724,Aqua,MODIS,0,6.2,303.0,11.1,D,0,4
11.5863,92.2318,313.8,1.0,1.0,3/8/2014,433,Terra,MODIS,0,6.2,302.5,6.2,D,0,3
11.5866,92.2292,312.1,1.1,1.1,3/9/2014,1605,Terra,MODIS,78,6.2,297.2,10.7,N,0,3
11.5877,92.2398,318.7,1.1,1.0,3/10/2014,420,Terra,MODIS,0,6.2,303.4,8.7,D,0,3
11.5877,92.2483,321.8,1.0,1.0,3/17/2014,426,Terra,MODIS,56,6.2,300.4,11.4,D,0,3
11.588,92.2239,318.5,1.0,1.0,3/10/2014,723,Aqua,MODIS,0,6.2,304.6,7.1,D,0,3
11.5881,92.2394,307.8,1.1,1.1,3/9/2014,1605,Terra,MODIS,57,6.2,296.7,6.8,N,0,3
11.5881,92.2348,307.2,1.1,1.0,3/12/2014,1926,Aqua,MODIS,53,6.2,296.9,6.5,N,0,3
11.5893,92.2332,321.5,1.0,1.0,3/10/2014,723,Aqua,MODIS,0,6.2,304.7,10.2,D,0,3
11.6691,79.1726,331.8,1.0,1.0,7/3/2013,522,Terra,MODIS,83,6.2,300.4,16.2,D,0,7
11.6692,92.7392,311.2,1.3,1.1,10/14/2016,439,Terra,MODIS,0,6.2,290.4,10.1,D,0,10
11.7181,92.6661,318.0,1.0,1.0,3/29/2015,724,Aqua,MODIS,62,6.2,302.4,6.6,D,0,3
12.2694,93.8706,319.1,3.8,1.8,3/19/2015,344,Terra,MODIS,71,6.2,298.0,97.7,D,3,3
12.2709,93.8551,311.3,3.4,1.7,4/23/2014,748,Aqua,MODIS,35,6.2,295.5,35.5,D,3,4
12.2717,93.8538,312.5,2.7,1.6,4/21/2016,742,Aqua,MODIS,54,6.2,300.6,24.5,D,3,4
12.2726,93.8536,310.1,2.6,1.5,5/12/2012,742,Aqua,MODIS,30,6.2,294.6,23.6,D,3,5
12.2727,79.8946,327.0,2.7,1.6,7/5/2015,547,Terra,MODIS,60,6.2,291.7,61.2,D,0,7
12.2745,93.865,312.0,3.4,1.7,3/22/2015,1642,Terra,MODIS,77,6.2,295.3,50.6,N,3,3
12.2752,93.8634,336.5,3.8,1.8,1/31/2009,638,Aqua,MODIS,88,6.2,288.0,239.7,D,3,1
12.2754,93.8603,329.0,1.1,1.0,3/21/2015,1600,Terra,MODIS,98,6.2,291.3,0.0,N,0,3
12.2755,93.8615,335.6,1.0,1.0,3/19/2015,1612,Terra,MODIS,100,6.2,299.3,0.0,N,0,3
12.2763,93.8575,324.1,1.0,1.0,10/14/2018,1606,Terra,MODIS,94,6.2,277.5,0.0,N,0,10
12.2769,93.8621,310.0,3.4,1.7,10/19/2010,456,Terra,MODIS,23,6.2,287.7,41.1,D,3,10
12.2775,93.8605,353.7,1.1,1.0,4/6/2015,1600,Terra,MODIS,100,6.2,300.9,0.0,N,0,4
12.2782,93.8625,398.8,1.3,1.1,1/27/2009,703,Aqua,MODIS,100,6.2,306.2,0.0,D,2,1
12.2786,78.6699,330.5,1.3,1.1,4/13/2011,801,Aqua,MODIS,47,6.2,306.5,20.8,D,0,4
12.2789,93.8622,337.0,1.2,1.1,10/12/2018,1619,Terra,MODIS,100,6.2,273.1,0.0,N,0,10
12.2791,93.859,327.9,1.2,1.1,10/28/2018,1618,Terra,MODIS,97,6.2,296.5,0.0,N,0,10
12.2796,93.8617,328.5,1.5,1.2,4/2/2015,1624,Terra,MODIS,98,6.2,292.1,0.0,N,0,4
12.2797,75.5462,315.5,1.3,1.1,1/14/2015,522,Terra,MODIS,64,6.2,295.9,15.4,D,0,1
12.6189,92.7852,312.3,1.1,1.0,4/27/2009,433,Terra,MODIS,52,6.2,299.8,4.9,D,0,4
12.6514,92.8701,320.7,1.0,1.0,4/11/2019,711,Aqua,MODIS,56,6.3,308.0,7.9,D,0,4
12.6856,92.9451,315.9,1.0,1.0,3/5/2009,722,Aqua,MODIS,55,6.2,304.9,6.3,D,0,3
12.8399,92.785,312.3,1.0,1.0,3/30/2013,426,Terra,MODIS,54,6.2,301.1,4.6,D,0,3
12.8412,92.7759,315.9,1.0,1.0,3/30/2013,426,Terra,MODIS,65,6.2,301.0,7.7,D,0,3
12.8539,92.8778,318.6,1.2,1.1,3/29/2012,414,Terra,MODIS,70,6.2,301.2,11.0,D,0,3
12.976,92.7085,344.7,1.1,1.0,4/27/2014,724,Aqua,MODIS,70,6.2,303.5,46.9,D,0,4
12.9782,92.7086,317.4,1.0,1.0,5/6/2014,718,Aqua,MODIS,51,6.2,297.9,7.7,D,0,5
13.1118,92.8527,321.0,1.5,1.2,3/22/2017,659,Aqua,MODIS,73,6.2,304.3,21.2,D,0,3
13.1135,92.8541,314.6,1.1,1.0,3/18/2017,724,Aqua,MODIS,39,6.2,301.5,6.0,D,0,3
13.1176,92.8479,309.6,1.0,1.0,3/17/2017,1606,Terra,MODIS,67,6.2,294.5,9.3,N,0,3
13.1195,92.8493,313.7,1.7,1.3,3/16/2017,736,Aqua,MODIS,51,6.2,301.3,12.3,D,0,3
13.1215,77.4515,328.0,1.3,1.1,2/17/2019,831,Aqua,MODIS,67,6.3,309.7,14.5,D,0,2
13.1229,92.8528,315.3,1.1,1.0,3/18/2017,724,Aqua,MODIS,53,6.2,301.6,6.9,D,0,3
13.2032,92.8661,315.1,1.0,1.0,2/13/2010,714,Aqua,MODIS,63,6.2,304.4,6.3,D,0,2
13.2034,92.8646,321.5,1.0,1.0,2/12/2013,717,Aqua,MODIS,74,6.2,303.7,12.1,D,0,2
13.204,92.8682,318.2,1.5,1.2,2/7/2013,659,Aqua,MODIS,69,6.2,300.0,19.7,D,0,2
13.2683,93.0258,315.7,1.0,1.0,3/8/2016,718,Aqua,MODIS,53,6.2,303.3,5.7,D,0,3
13.2834,92.982,319.9,1.0,1.0,3/9/2013,712,Aqua,MODIS,68,6.2,303.4,9.4,D,0,3
13.2848,92.9913,316.1,1.0,1.0,3/9/2013,712,Aqua,MODIS,61,6.2,302.5,6.3,D,0,3
13.2854,92.9856,315.1,1.1,1.1,3/7/2013,724,Aqua,MODIS,48,6.2,299.8,6.3,D,0,3
13.3152,92.9549,315.0,1.7,1.3,4/9/2014,736,Aqua,MODIS,50,6.2,296.5,11.8,D,0,4
13.3214,92.9617,307.7,1.1,1.1,4/8/2014,1618,Terra,MODIS,56,6.2,295.8,7.7,N,0,4
13.3374,92.9248,312.4,3.3,1.7,3/9/2014,641,Aqua,MODIS,41,6.2,299.4,35.8,D,0,3
13.3414,92.9364,324.5,1.1,1.0,3/10/2014,724,Aqua,MODIS,65,6.2,306.2,14.6,D,0,3
13.3442,75.9207,340.6,1.0,1.0,2/24/2019,534,Terra,MODIS,88,6.3,316.0,27.3,D,0,2
13.3458,76.2851,325.9,1.0,1.0,2/2/2016,825,Aqua,MODIS,71,6.2,305.9,11.2,D,0,2
13.3471,92.9453,322.7,1.0,1.0,3/19/2014,718,Aqua,MODIS,66,6.2,306.9,10.6,D,0,3
13.3475,92.9403,334.8,1.0,1.0,3/12/2014,712,Aqua,MODIS,75,6.2,307.9,28.0,D,0,3
13.3478,92.9407,332.0,1.5,1.2,3/14/2014,700,Aqua,MODIS,64,6.2,305.5,43.3,D,0,3
13.3501,92.9395,310.9,1.0,1.0,3/9/2014,1606,Terra,MODIS,73,6.2,294.0,10.0,N,0,3
13.3504,92.8566,327.4,1.1,1.0,3/26/2014,724,Aqua,MODIS,80,6.2,306.6,18.0,D,0,3
13.3508,92.9351,323.5,1.1,1.0,3/10/2014,724,Aqua,MODIS,62,6.2,303.7,13.5,D,0,3
13.3522,92.9452,328.8,1.1,1.0,3/10/2014,724,Aqua,MODIS,0,6.2,305.7,19.9,D,0,3
13.3526,92.8552,315.7,1.1,1.1,4/5/2012,724,Aqua,MODIS,51,6.2,300.2,5.6,D,0,4
13.3542,79.1878,340.7,1.3,1.1,3/12/2019,534,Terra,MODIS,86,6.3,310.3,42.8,D,0,3
