



latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
26.183000000000003,94.3111,341.1,1.2,1.1,4/1/2014,651,Aqua,MODIS,85,6.2,307.0,43.4,D,0,4
26.1832,95.0684,354.6,1.1,1.0,2/18/2016,650,Aqua,MODIS,92,6.2,298.6,80.7,D,0,2
26.1855,95.0735,310.7,1.0,1.0,2/21/2009,701,Aqua,MODIS,34,6.2,299.2,6.5,D,0,2
26.1857,94.9885,382.1,1.1,1.0,2/14/2009,655,Aqua,MODIS,100,6.2,304.0,181.6,D,0,2
26.1864,94.0883,315.4,3.1,1.7,3/15/2018,626,Aqua,MODIS,72,6.2,291.6,55.1,D,0,3
26.1867,94.9793,318.1,1.6,1.3,2/16/2009,642,Aqua,MODIS,76,6.2,294.4,29.6,D,0,2
26.1868,94.2818,349.2,1.2,1.1,2/26/2011,440,Terra,MODIS,95,6.2,296.0,75.2,D,0,2
26.188,93.2798,341.8,1.1,1.0,4/23/2014,441,Terra,MODIS,90,6.2,305.8,42.0,D,0,4
26.1883,94.8615,389.3,1.0,1.0,2/26/2013,422,Terra,MODIS,94,6.2,299.6,197.7,D,0,2
26.1884,94.8881,300.6,1.0,1.0,3/13/2009,1558,Terra,MODIS,30,6.2,284.0,6.9,N,0,3
26.1897,94.8518,393.4,1.0,1.0,2/26/2013,422,Terra,MODIS,87,6.2,292.0,219.5,D,0,2
26.1899,95.0109,338.3,4.5,2.0,3/1/2011,511,Terra,MODIS,91,6.2,296.0,342.1,D,0,3
26.19,94.4703,375.6,2.4,1.5,2/28/2012,358,Terra,MODIS,100,6.2,300.2,467.5,D,0,2
26.1907,95.0415,325.0,1.0,1.0,2/26/2013,422,Terra,MODIS,82,6.2,295.2,20.2,D,0,2
26.1911,94.8225,316.6,1.0,1.0,2/18/2017,702,Aqua,MODIS,70,6.2,286.2,13.3,D,0,2
26.1914,83.9692,331.8,1.3,1.1,4/24/2014,524,Terra,MODIS,74,6.2,312.0,19.1,D,0,4
26.1917,94.8149,310.5,3.7,1.8,2/6/2009,743,Aqua,MODIS,56,6.2,288.3,52.6,D,0,2
26.1921,95.0316,350.5,1.0,1.0,2/26/2013,422,Terra,MODIS,96,6.2,300.5,61.3,D,0,2
26.1924,94.8325,336.3,1.0,1.0,2/18/2017,702,Aqua,MODIS,68,6.2,284.5,36.8,D,0,2
26.1927,94.2455,304.7,1.1,1.0,2/18/2010,423,Terra,MODIS,42,6.2,292.6,4.2,D,0,2
26.1933,94.9766,324.9,1.1,1.0,2/14/2009,655,Aqua,MODIS,77,6.2,292.4,23.5,D,0,2
26.1933,94.851,304.8,1.1,1.1,1/14/2019,708,Aqua,MODIS,30,6.3,288.6,7.1,D,0,1
26.1935,95.0218,337.8,1.0,1.0,2/26/2013,422,Terra,MODIS,90,6.2,299.6,35.8,D,0,2
26.1935,95.0387,320.4,1.0,1.0,2/18/2017,702,Aqua,MODIS,78,6.2,294.9,13.8,D,0,2
26.1938,94.8503,304.3,1.4,1.2,2/18/2015,410,Terra,MODIS,45,6.2,290.5,8.2,D,0,2
26.194000000000006,94.8827,329.9,1.0,1.0,2/21/2009,701,Aqua,MODIS,60,6.2,303.4,24.8,D,0,2
26.1943,92.6217,320.8,1.8,1.3,4/7/2013,645,Aqua,MODIS,70,6.2,305.1,16.3,D,0,4
26.1945,94.7143,309.3,1.8,1.3,3/14/2009,405,Terra,MODIS,44,6.2,295.9,10.8,D,0,3
26.1949,94.9865,332.0,1.1,1.0,2/14/2009,655,Aqua,MODIS,87,6.2,295.5,33.3,D,0,2
26.1949,95.0487,317.8,1.0,1.0,2/18/2017,702,Aqua,MODIS,62,6.2,293.1,11.6,D,0,2
26.1955,94.0784,343.0,1.5,1.2,4/9/2016,722,Aqua,MODIS,91,6.2,298.7,76.9,D,0,4
26.1957,94.4847,312.0,4.8,2.0,2/15/2013,614,Aqua,MODIS,72,6.2,295.5,89.3,D,0,2
26.1958,82.0205,317.8,1.1,1.0,11/13/2016,757,Aqua,MODIS,67,6.2,302.1,10.4,D,0,11
26.196,94.3018,322.9,1.6,1.2,3/16/2013,721,Aqua,MODIS,58,6.2,300.2,27.6,D,0,3
26.1961,94.6651,313.8,1.1,1.1,3/15/2009,1545,Terra,MODIS,88,6.2,282.1,18.5,N,0,3
26.1961,94.8653,341.3,1.1,1.0,3/2/2015,435,Terra,MODIS,92,6.2,297.2,50.1,D,0,3
26.1961,94.6798,317.7,1.1,1.0,3/10/2018,435,Terra,MODIS,76,6.2,296.0,14.7,D,0,3
26.1964,83.9918,309.7,1.1,1.0,4/25/2010,1646,Terra,MODIS,78,6.2,295.9,9.1,N,0,4
26.1964,94.0833,318.3,1.5,1.2,3/29/2012,721,Aqua,MODIS,64,6.2,300.3,16.8,D,0,3
26.197,93.6052,319.9,2.1,1.4,3/16/2019,638,Aqua,MODIS,71,6.3,292.5,40.8,D,0,3
26.1971,94.0589,309.6,1.0,1.0,3/10/2009,430,Terra,MODIS,20,6.2,296.3,4.3,D,0,3
26.1974,94.6998,312.1,1.0,1.0,3/28/2019,703,Aqua,MODIS,56,6.3,300.7,7.6,D,0,3
26.1975,94.2705,326.6,2.0,1.4,2/27/2010,729,Aqua,MODIS,82,6.2,298.0,51.6,D,0,2
26.1978,92.6396,322.0,1.8,1.3,4/7/2013,645,Aqua,MODIS,72,6.2,305.6,18.5,D,0,4
26.1978,91.6557,345.3,1.7,1.3,2/18/2010,736,Aqua,MODIS,0,6.2,301.6,94.5,D,0,2
26.1978,94.2657,302.4,1.1,1.0,2/13/2009,436,Terra,MODIS,52,6.2,292.0,3.5,D,0,2
26.1978,94.718,337.2,1.1,1.0,3/2/2013,709,Aqua,MODIS,88,6.2,294.1,41.7,D,0,3
26.1981,94.7331,314.9,1.0,1.0,2/18/2017,702,Aqua,MODIS,72,6.2,285.5,13.6,D,0,2
26.1982,94.8212,315.5,3.7,1.8,2/6/2009,743,Aqua,MODIS,58,6.2,289.1,74.6,D,0,2
26.1982,94.8562,309.0,1.0,1.0,2/12/2009,707,Aqua,MODIS,61,6.2,284.8,8.7,D,0,2
26.1985,94.8516,337.5,1.0,1.0,2/21/2009,701,Aqua,MODIS,89,6.2,296.6,35.7,D,0,2
26.1988,93.2448,316.2,1.0,1.0,4/7/2011,703,Aqua,MODIS,63,6.2,300.5,6.9,D,0,4
26.1988,94.2364,340.5,3.1,1.7,3/7/2015,626,Aqua,MODIS,91,6.2,292.7,206.7,D,0,3
26.1993,94.7292,310.6,1.1,1.1,3/2/2013,709,Aqua,MODIS,47,6.2,292.1,8.2,D,0,3
26.1993,94.5929,302.5,1.6,1.2,3/11/2019,447,Terra,MODIS,36,6.3,287.3,9.3,D,0,3
26.1994,94.1655,320.5,3.2,1.7,3/22/2019,740,Aqua,MODIS,74,6.3,293.9,79.4,D,0,3
26.1996,95.043,346.1,1.0,1.0,2/26/2013,422,Terra,MODIS,94,6.2,297.0,51.7,D,0,2
26.1997,93.1176,310.2,1.1,1.1,1/13/2012,656,Aqua,MODIS,69,6.2,296.4,5.9,D,0,1
26.1999,92.627,325.3,1.8,1.3,4/7/2013,645,Aqua,MODIS,77,6.2,305.0,27.2,D,0,4
26.2,94.2095,309.4,2.5,1.5,3/10/2010,358,Terra,MODIS,36,6.2,294.8,20.4,D,0,3
26.2001,94.6822,311.4,1.0,1.0,2/18/2017,702,Aqua,MODIS,59,6.2,298.7,8.9,D,0,2
26.2005,92.9364,327.8,1.2,1.1,4/5/2013,657,Aqua,MODIS,78,6.2,305.6,17.3,D,0,4
26.2006,94.8724,311.1,1.1,1.0,3/10/2018,435,Terra,MODIS,62,6.2,297.1,11.1,D,0,3
26.2008,90.0296,324.8,1.0,1.0,3/21/2009,726,Aqua,MODIS,74,6.2,302.7,11.9,D,0,3
26.201,95.0333,368.1,1.0,1.0,2/26/2013,422,Terra,MODIS,100,6.2,299.6,108.0,D,0,2
26.2012,94.2098,310.1,4.2,1.9,3/12/2013,746,Aqua,MODIS,50,6.2,291.9,52.2,D,0,3
26.2013,77.9165,335.5,1.0,1.0,3/28/2011,805,Aqua,MODIS,72,6.2,322.4,11.5,D,0,3
26.2015,93.6615,312.2,2.3,1.5,4/7/2010,735,Aqua,MODIS,22,6.2,295.6,17.8,D,0,4
26.2016,94.75,336.0,4.6,2.0,2/15/2013,614,Aqua,MODIS,90,6.2,292.2,330.7,D,0,2
26.2019,94.6359,321.1,1.3,1.1,2/13/2010,717,Aqua,MODIS,68,6.2,293.3,24.9,D,0,2
26.2019,94.6335,336.6,2.7,1.6,3/1/2014,734,Aqua,MODIS,83,6.2,282.8,144.3,D,0,3
26.2021,95.0845,316.6,1.0,1.0,2/5/2009,701,Aqua,MODIS,75,6.2,292.1,12.1,D,0,2
26.2021,94.6562,318.4,1.0,1.0,3/16/2009,707,Aqua,MODIS,78,6.2,273.6,17.6,D,0,3
26.2021,94.7938,321.3,1.0,1.0,3/10/2015,657,Aqua,MODIS,75,6.2,295.8,15.5,D,0,3
26.2023,95.0788,317.6,2.1,1.4,2/18/2012,632,Aqua,MODIS,62,6.2,288.4,40.9,D,0,2
26.2024,94.0668,328.4,1.0,1.0,4/13/2019,703,Aqua,MODIS,78,6.3,301.6,18.9,D,0,4
26.2025,94.2079,319.7,3.3,1.7,3/16/2011,740,Aqua,MODIS,54,6.2,300.5,59.5,D,0,3
26.2027,81.2188,332.2,1.3,1.1,4/8/2010,506,Terra,MODIS,70,6.2,315.7,19.5,D,0,4
26.2028,93.6813,419.7,1.0,1.0,3/26/2016,709,Aqua,MODIS,100,6.2,313.1,400.5,D,0,3
26.2032,94.2082,323.9,1.0,1.0,3/10/2009,429,Terra,MODIS,80,6.2,297.9,16.7,D,0,3
26.2034,94.2139,309.3,3.2,1.7,3/6/2017,352,Terra,MODIS,65,6.2,293.9,32.7,D,0,3
