






latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
30.7775,74.5342,324.5,1.0,1.0,10/20/2011,817,Aqua,MODIS,74,6.2,304.5,12.3,D,0,10
30.7783,76.366,311.6,2.1,1.4,11/2/2011,612,Terra,MODIS,66,6.2,299.8,13.1,D,0,11
30.7792,75.7339,301.7,3.8,1.8,5/20/2012,1623,Terra,MODIS,43,6.2,289.9,23.8,N,0,5
30.7796,76.0883,315.2,1.5,1.2,10/31/2016,830,Aqua,MODIS,50,6.2,301.4,10.1,D,0,10
30.7796,74.4079,318.7,1.8,1.3,10/27/2015,842,Aqua,MODIS,72,6.2,299.6,23.9,D,0,10
30.7802,75.7378,322.1,1.0,1.0,11/5/2011,817,Aqua,MODIS,73,6.2,301.5,12.9,D,0,11
30.7803,75.4079,320.5,1.5,1.2,11/1/2014,754,Aqua,MODIS,63,6.2,300.4,18.8,D,0,11
30.7803,76.218,327.2,1.5,1.2,10/23/2013,830,Aqua,MODIS,81,6.2,301.8,31.7,D,0,10
30.7808,75.7937,336.0,1.2,1.1,5/10/2019,824,Aqua,MODIS,80,6.3,312.3,20.1,D,0,5
30.7811,74.8713,324.6,1.0,1.0,10/23/2009,815,Aqua,MODIS,76,6.2,303.7,14.7,D,0,10
30.7811,75.3697,316.5,2.0,1.4,11/4/2012,747,Aqua,MODIS,57,6.2,300.4,15.8,D,0,11
30.7815,74.3116,318.9,1.0,1.0,10/29/2012,824,Aqua,MODIS,68,6.2,303.0,9.6,D,0,10
30.7819,74.8087,343.1,1.1,1.0,5/1/2009,542,Terra,MODIS,86,6.2,321.3,24.4,D,0,5
30.7822,75.5007,321.3,2.2,1.4,11/3/2012,842,Aqua,MODIS,50,6.2,300.2,32.4,D,0,11
30.7829,76.5365,313.3,1.3,1.1,11/9/2010,824,Aqua,MODIS,60,6.2,301.2,6.7,D,0,11
30.783,75.1785,318.1,1.0,1.0,11/3/2013,812,Aqua,MODIS,35,6.2,300.8,7.7,D,0,11
30.7833,75.729,314.0,1.5,1.2,11/6/2016,753,Aqua,MODIS,44,6.2,301.0,8.9,D,0,11
30.7834,76.3992,316.9,1.0,1.0,10/22/2011,805,Aqua,MODIS,65,6.2,302.3,6.3,D,0,10
30.7838,75.7535,318.2,1.1,1.0,11/16/2018,554,Terra,MODIS,77,6.2,292.2,14.3,D,0,11
30.7838,74.399,314.4,1.3,1.1,10/21/2015,607,Terra,MODIS,59,6.2,302.5,8.9,D,0,10
30.7839,76.0286,311.8,1.1,1.0,11/8/2018,818,Aqua,MODIS,41,6.2,299.7,5.3,D,0,11
30.7841,74.4108,309.4,1.0,1.0,11/9/2015,812,Aqua,MODIS,47,6.2,293.8,4.9,D,0,11
30.7845,75.7598,324.5,1.0,1.0,11/3/2013,812,Aqua,MODIS,77,6.2,301.6,15.4,D,0,11
30.7846,74.5036,319.3,1.0,1.0,10/26/2010,812,Aqua,MODIS,68,6.2,303.0,10.3,D,0,10
30.7848,75.54899999999998,315.6,1.1,1.1,11/14/2012,823,Aqua,MODIS,63,6.2,300.1,8.3,D,0,11
30.785,76.2674,325.5,1.1,1.1,10/12/2011,553,Terra,MODIS,78,6.2,304.1,18.3,D,0,10
30.7852,76.0907,311.8,1.1,1.0,10/15/2015,818,Aqua,MODIS,43,6.2,299.0,4.3,D,0,10
30.7853,75.1409,338.3,1.0,1.0,5/6/2017,812,Aqua,MODIS,59,6.2,316.5,13.9,D,0,5
30.7853,74.4967,328.2,1.0,1.0,10/31/2015,818,Aqua,MODIS,80,6.2,301.9,18.7,D,0,10
30.7854,75.7777,311.2,1.4,1.2,11/12/2015,530,Terra,MODIS,58,6.2,297.1,7.4,D,0,11
30.7856,76.7538,325.1,1.2,1.1,5/11/2019,554,Terra,MODIS,69,6.3,306.9,9.4,D,0,5
30.7856,74.4218,339.2,1.9,1.3,5/17/2014,843,Aqua,MODIS,86,6.2,309.5,52.2,D,0,5
30.7856,74.7713,329.7,1.7,1.3,10/18/2009,756,Aqua,MODIS,82,6.2,302.4,39.2,D,0,10
30.7857,75.6245,316.6,1.8,1.3,11/2/2014,523,Terra,MODIS,69,6.2,300.0,20.6,D,0,11
30.7866,75.4192,313.5,1.0,1.0,11/8/2018,818,Aqua,MODIS,58,6.2,298.3,6.3,D,0,11
30.7868,74.8187,341.6,1.1,1.1,11/10/2018,805,Aqua,MODIS,91,6.2,300.9,48.7,D,0,11
30.7874,75.6503,313.9,1.2,1.1,11/6/2012,559,Terra,MODIS,64,6.2,298.8,8.6,D,0,11
30.7883,74.9539,319.8,1.3,1.1,10/23/2014,800,Aqua,MODIS,69,6.2,302.0,14.6,D,0,10
30.7887,74.7608,339.7,1.0,1.0,4/30/2009,817,Aqua,MODIS,80,6.2,321.2,16.6,D,0,4
30.7889,74.7886,325.5,1.7,1.3,10/18/2009,756,Aqua,MODIS,78,6.2,301.7,28.8,D,0,10
