

latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
21.6101,84.8317,325.2,1.1,1.0,3/14/2011,751,Aqua,MODIS,45,6.2,309.1,9.5,D,0,3
21.6107,70.0261,335.8,1.0,1.0,4/6/2014,847,Aqua,MODIS,72,6.2,318.5,12.0,D,0,4
21.6135,84.9273,329.4,1.0,1.0,4/3/2015,745,Aqua,MODIS,45,6.2,314.7,7.1,D,0,4
21.6146,85.1567,304.5,1.0,1.0,5/2/2012,1632,Terra,MODIS,49,6.2,290.7,3.5,N,0,5
21.6148,80.6128,326.3,1.1,1.1,3/16/2010,811,Aqua,MODIS,33,6.2,310.4,11.6,D,0,3
21.6152,79.4479,335.1,1.9,1.3,3/2/2009,832,Aqua,MODIS,78,6.2,313.2,44.6,D,0,3
21.6164,84.9359,333.6,1.3,1.1,4/3/2010,759,Aqua,MODIS,56,6.2,317.3,18.2,D,0,4
21.6171,84.8926,309.7,1.1,1.0,3/5/2009,1646,Terra,MODIS,78,6.2,299.0,9.2,N,0,3
21.618,85.1501,381.3,1.4,1.2,5/13/2014,727,Aqua,MODIS,100,6.2,315.8,223.4,D,0,5
21.619,79.442,328.2,1.9,1.3,3/2/2009,832,Aqua,MODIS,64,6.2,313.5,23.6,D,0,3
21.6191,85.1293,322.5,1.7,1.3,4/5/2014,804,Aqua,MODIS,12,6.2,306.2,15.8,D,0,4
21.6191,85.2194,323.8,1.0,1.0,3/20/2016,745,Aqua,MODIS,59,6.2,309.8,9.2,D,0,3
21.6192,72.8432,319.5,1.4,1.2,2/6/2017,815,Aqua,MODIS,59,6.2,308.1,11.3,D,0,2
21.6202,74.2412,316.1,1.4,1.2,1/3/2013,810,Aqua,MODIS,57,6.2,304.8,8.9,D,0,1
21.6203,76.7106,332.6,1.0,1.0,4/14/2011,538,Terra,MODIS,61,6.2,313.7,9.5,D,0,4
21.621,85.0278,325.7,1.1,1.0,3/6/2009,456,Terra,MODIS,59,6.2,307.9,13.9,D,0,3
21.6212,85.1907,331.8,2.3,1.5,4/14/2009,814,Aqua,MODIS,70,6.2,310.5,52.3,D,0,4
21.6227,85.1977,329.8,2.3,1.5,4/14/2009,814,Aqua,MODIS,65,6.2,309.8,43.8,D,0,4
21.623,84.711,326.8,1.1,1.0,3/14/2011,751,Aqua,MODIS,65,6.2,309.7,11.1,D,0,3
21.6237,76.654,324.0,1.2,1.1,2/10/2019,828,Aqua,MODIS,54,6.3,308.7,12.9,D,0,2
21.6244,71.1928,350.9,1.3,1.1,4/5/2017,544,Terra,MODIS,88,6.2,315.4,64.1,D,0,4
21.6247,83.9193,314.1,1.4,1.2,12/22/2016,802,Aqua,MODIS,0,6.2,301.6,13.0,D,0,12
21.6249,85.4797,324.3,1.7,1.3,3/22/2015,721,Aqua,MODIS,55,6.2,310.1,19.4,D,0,3
21.6253,84.9756,318.8,1.3,1.1,1/29/2010,759,Aqua,MODIS,56,6.2,306.8,13.4,D,0,1
21.6259,85.4913,330.2,1.7,1.3,3/22/2015,721,Aqua,MODIS,71,6.2,308.5,33.1,D,0,3
21.6266,85.4855,322.6,1.4,1.2,3/16/2015,757,Aqua,MODIS,36,6.2,308.4,11.6,D,0,3
21.6278,83.5478,330.0,1.2,1.1,3/5/2016,519,Terra,MODIS,78,6.2,306.0,21.7,D,0,3
21.6278,74.4133,337.1,1.6,1.2,4/6/2019,526,Terra,MODIS,77,6.3,309.7,43.3,D,0,4
21.6278,85.0249,332.3,1.1,1.0,3/6/2009,456,Terra,MODIS,75,6.2,307.6,22.0,D,0,3
21.6285,85.1611,327.5,1.0,1.0,4/11/2017,507,Terra,MODIS,63,6.2,309.3,15.1,D,0,4
21.6291,85.0089,328.9,1.3,1.1,3/23/2012,757,Aqua,MODIS,35,6.2,315.6,18.8,D,0,3
21.6298,85.1659,327.0,1.8,1.3,5/7/2014,804,Aqua,MODIS,67,6.2,300.4,25.6,D,0,5
21.6305,84.7893,321.6,1.0,1.0,3/1/2009,749,Aqua,MODIS,38,6.2,308.3,6.4,D,0,3
21.6312,85.2283,328.3,1.3,1.1,5/13/2014,727,Aqua,MODIS,49,6.2,311.8,11.6,D,0,5
21.6316,85.182,332.9,1.8,1.3,5/7/2014,804,Aqua,MODIS,79,6.2,301.8,41.2,D,0,5
21.6317,85.2286,323.6,1.1,1.0,4/21/2014,455,Terra,MODIS,49,6.2,306.2,8.1,D,0,4
21.6317,82.7301,318.9,1.0,1.0,11/20/2015,750,Aqua,MODIS,69,6.2,304.0,9.2,D,0,11
21.6319,77.2144,304.3,1.1,1.0,4/18/2017,2031,Aqua,MODIS,38,6.2,293.2,4.9,N,0,4
21.6325,76.7326,333.6,1.0,1.0,3/24/2012,531,Terra,MODIS,65,6.2,318.4,13.0,D,0,3
21.6332,84.7925,331.3,1.1,1.0,3/30/2017,751,Aqua,MODIS,55,6.2,317.9,10.9,D,0,3
21.6341,84.8131,327.8,1.2,1.1,3/22/2010,734,Aqua,MODIS,52,6.2,316.2,11.6,D,0,3
