
latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
20.2531,72.7776,326.1,2.0,1.4,3/4/2013,526,Terra,MODIS,53,6.2,311.3,28.6,D,0,3
20.2715,72.778,328.5,1.1,1.0,3/14/2009,545,Terra,MODIS,71,6.2,307.4,14.4,D,0,3
20.2739,72.9406,315.1,1.8,1.3,1/9/2015,809,Aqua,MODIS,43,6.2,304.0,13.4,D,0,1
20.278,72.8766,317.1,1.2,1.1,11/20/2014,822,Aqua,MODIS,57,6.2,299.1,8.9,D,0,11
20.2961,72.8898,326.2,1.7,1.3,3/14/2009,857,Aqua,MODIS,56,6.2,306.6,21.1,D,0,3
20.2968,79.4642,341.2,1.2,1.1,3/23/2010,817,Aqua,MODIS,82,6.2,320.1,26.6,D,0,3
20.2968,72.928,318.5,1.1,1.1,12/24/2013,840,Aqua,MODIS,63,6.2,302.6,10.1,D,0,12
20.2981,72.9387,315.4,1.1,1.1,12/24/2013,840,Aqua,MODIS,52,6.2,302.5,7.0,D,0,12
20.2992,72.9292,309.7,1.1,1.0,1/5/2014,557,Terra,MODIS,32,6.2,299.0,5.5,D,0,1
20.3031,72.7973,310.9,1.1,1.0,1/2/2018,545,Terra,MODIS,55,6.2,298.9,6.6,D,0,1
20.3144,72.7864,315.6,1.2,1.1,11/6/2012,602,Terra,MODIS,39,6.2,303.3,9.2,D,0,11
20.3172,72.9495,328.9,1.1,1.1,3/6/2017,840,Aqua,MODIS,55,6.2,313.7,10.5,D,0,3
20.3176,73.0766,336.4,1.0,1.0,5/15/2016,834,Aqua,MODIS,71,6.2,316.9,7.5,D,0,5
20.3206,72.9587,327.3,1.1,1.0,2/27/2010,557,Terra,MODIS,71,6.2,310.4,15.3,D,0,2
20.3221,80.1441,332.0,2.4,1.5,3/24/2016,550,Terra,MODIS,74,6.2,315.9,47.7,D,0,3
20.3242,72.7998,315.9,1.2,1.1,1/9/2013,603,Terra,MODIS,63,6.2,301.7,10.9,D,0,1
20.326,72.9666,331.5,1.0,1.0,3/4/2013,834,Aqua,MODIS,59,6.2,320.4,11.6,D,0,3
20.3297,79.7062,336.4,1.0,1.0,4/9/2017,520,Terra,MODIS,75,6.2,319.5,16.5,D,0,4
20.3331,72.9327,315.6,1.0,1.0,1/4/2016,551,Terra,MODIS,38,6.2,305.6,6.1,D,0,1
20.3375,86.0304,320.4,1.1,1.1,10/4/2011,507,Terra,MODIS,45,6.2,305.4,12.7,D,0,10
20.3377,72.9528,318.6,1.3,1.1,2/21/2011,602,Terra,MODIS,53,6.2,306.9,9.1,D,0,2
20.3399,72.8302,333.1,1.0,1.0,3/2/2009,832,Aqua,MODIS,67,6.2,314.3,17.9,D,0,3
