
latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
20.7414,70.7589,323.8,1.1,1.1,3/16/2017,609,Terra,MODIS,77,6.2,310.6,11.0,D,0,3
20.7472,70.76,328.7,1.0,1.0,3/31/2010,557,Terra,MODIS,82,6.2,311.6,11.5,D,0,3
20.7478,70.7636,334.7,1.0,1.0,5/4/2015,841,Aqua,MODIS,86,6.2,319.7,12.1,D,0,5
20.7512,70.7608,333.9,1.0,1.0,3/24/2012,840,Aqua,MODIS,86,6.2,320.1,13.2,D,0,3
20.7514,82.04,323.5,2.9,1.6,3/10/2012,827,Aqua,MODIS,49,6.2,309.5,35.8,D,0,3
20.7514,70.7717,328.0,1.0,1.0,3/30/2014,841,Aqua,MODIS,28,6.2,314.2,7.1,D,0,3
20.7538,70.7604,334.8,1.3,1.1,3/17/2010,544,Terra,MODIS,86,6.2,312.7,27.2,D,0,3
20.7554,70.7833,321.1,1.0,1.0,3/18/2017,557,Terra,MODIS,74,6.2,306.4,5.2,D,0,3
20.7554,85.8455,325.0,1.1,1.0,2/24/2018,732,Aqua,MODIS,57,6.2,310.7,9.4,D,0,2
20.7557,70.9479,313.1,1.5,1.2,12/25/2013,615,Terra,MODIS,35,6.2,298.5,9.5,D,0,12
20.7564,70.7476,325.4,1.4,1.2,3/18/2015,615,Terra,MODIS,79,6.2,312.4,14.4,D,0,3
20.7567,79.2713,331.7,1.2,1.1,3/10/2011,816,Aqua,MODIS,71,6.2,314.5,13.7,D,0,3
20.7576,70.7612,322.3,1.0,1.0,3/8/2012,840,Aqua,MODIS,75,6.2,308.5,7.4,D,0,3
20.7577,70.7549,327.8,1.5,1.2,3/19/2012,822,Aqua,MODIS,70,6.2,317.5,13.7,D,0,3
20.7583,79.2701,340.6,1.0,1.0,3/28/2011,803,Aqua,MODIS,81,6.2,325.6,16.9,D,0,3
20.7587,70.7343,328.9,1.4,1.2,3/18/2015,615,Terra,MODIS,82,6.2,313.0,22.2,D,0,3
20.7596,82.4632,322.3,1.0,1.0,2/26/2017,750,Aqua,MODIS,36,6.2,311.5,5.7,D,0,2
20.76,70.7437,327.6,1.0,1.0,3/15/2010,557,Terra,MODIS,81,6.2,311.4,11.3,D,0,3
20.7603,70.7359,325.6,1.0,1.0,4/9/2012,840,Aqua,MODIS,70,6.2,310.4,6.2,D,0,4
20.7606,71.0311,322.2,1.2,1.1,10/13/2018,610,Terra,MODIS,75,6.2,306.3,11.7,D,0,10
20.7617,70.7735,318.8,1.3,1.1,3/4/2017,544,Terra,MODIS,70,6.2,307.0,8.3,D,0,3
20.7623,82.0363,325.1,1.0,1.0,3/20/2018,514,Terra,MODIS,60,6.2,311.5,7.6,D,0,3
20.7652,70.7685,328.9,1.0,1.0,2/28/2009,845,Aqua,MODIS,82,6.2,316.0,10.2,D,0,2
20.7659,70.7437,310.9,1.0,1.0,1/8/2015,557,Terra,MODIS,43,6.2,300.1,4.4,D,0,1
20.7677,80.2915,321.2,1.0,1.0,2/27/2017,526,Terra,MODIS,61,6.2,307.3,11.1,D,0,2
20.7678,70.7404,335.1,2.2,1.4,11/20/2018,533,Terra,MODIS,87,6.2,307.3,82.0,D,0,11
20.7705,80.2568,308.4,1.1,1.0,4/6/2013,1704,Terra,MODIS,74,6.2,296.3,6.8,N,0,4
20.7706,70.6841,320.1,1.0,1.0,10/6/2009,557,Terra,MODIS,63,6.2,301.9,8.0,D,0,10
20.7719,70.749,326.6,1.0,1.0,3/6/2017,840,Aqua,MODIS,49,6.2,312.4,9.3,D,0,3
20.7719,70.7579,325.0,2.0,1.4,3/13/2018,816,Aqua,MODIS,78,6.2,313.1,19.8,D,0,3
20.775,70.727,322.2,1.9,1.4,3/4/2009,820,Aqua,MODIS,59,6.2,311.0,14.8,D,0,3
20.7751,70.6736,314.7,1.4,1.2,11/15/2017,545,Terra,MODIS,43,6.2,302.1,7.2,D,0,11
20.7752,70.7374,327.0,1.0,1.0,3/24/2012,840,Aqua,MODIS,64,6.2,316.5,6.6,D,0,3
20.7758,70.7502,327.3,2.0,1.4,3/13/2018,816,Aqua,MODIS,60,6.2,313.2,26.3,D,0,3
20.7759,70.7033,314.0,1.2,1.1,1/22/2012,827,Aqua,MODIS,60,6.2,300.6,8.4,D,0,1
20.776,70.7707,316.9,1.1,1.1,2/15/2018,609,Terra,MODIS,67,6.2,304.0,8.4,D,0,2
20.7771,80.2794,312.8,2.5,1.5,2/1/2009,551,Terra,MODIS,42,6.2,298.6,24.8,D,0,2
20.7777,71.1417,330.3,1.6,1.2,4/20/2019,539,Terra,MODIS,63,6.3,313.8,16.7,D,0,4
20.7784,70.6904,321.4,1.0,1.0,12/15/2011,556,Terra,MODIS,74,6.2,302.0,13.2,D,0,12
20.7784,70.7933,316.8,1.1,1.0,1/17/2015,551,Terra,MODIS,67,6.2,301.0,10.5,D,0,1
