latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
17.9849,83.4968,313.2,1.0,1.0,11/13/2014,508,Terra,MODIS,66,6.2,293.7,4.6,D,0,11
17.9914,83.5358,322.4,1.2,1.1,3/28/2017,456,Terra,MODIS,52,6.2,303.3,8.5,D,0,3
18.0263,83.5207,328.2,1.0,1.0,5/21/2014,508,Terra,MODIS,76,6.2,300.2,11.1,D,0,5
18.0275,83.5583,322.1,1.0,1.0,2/20/2009,754,Aqua,MODIS,51,6.2,308.5,7.0,D,0,2
18.0301,74.2936,301.0,2.1,1.4,3/17/2014,1657,Terra,MODIS,19,6.2,289.0,11.0,N,0,3
18.0313,82.3934,326.4,1.0,1.0,3/27/2016,750,Aqua,MODIS,54,6.2,310.3,6.4,D,0,3
18.0357,81.283,335.9,1.0,1.0,4/29/2017,802,Aqua,MODIS,77,6.2,311.8,13.4,D,0,4
18.0382,73.7218,351.9,1.4,1.2,4/30/2018,815,Aqua,MODIS,94,6.2,314.2,75.3,D,0,4
18.0472,73.2904,309.1,1.0,1.0,2/27/2009,1722,Terra,MODIS,76,6.2,296.8,7.4,N,0,2
18.0486,83.5006,331.1,1.0,1.0,6/8/2009,509,Terra,MODIS,73,6.2,306.6,7.9,D,0,6
18.0488,73.5551,325.3,1.0,1.0,3/2/2018,833,Aqua,MODIS,35,6.2,310.4,7.8,D,0,3
18.0503,83.5332,315.2,1.1,1.0,11/18/2011,743,Aqua,MODIS,48,6.2,303.0,6.5,D,0,11
18.0559,83.5119,317.2,1.1,1.0,1/24/2019,743,Aqua,MODIS,63,6.3,304.2,6.6,D,0,1
18.0602,83.5067,319.0,1.1,1.0,1/26/2009,800,Aqua,MODIS,49,6.2,307.3,5.9,D,0,1
18.0718,73.3989,318.1,1.2,1.1,11/20/2014,821,Aqua,MODIS,47,6.2,305.4,7.6,D,0,11
18.0768,83.4701,328.4,1.3,1.1,4/20/2015,520,Terra,MODIS,71,6.2,309.4,10.6,D,0,4
18.0835,83.6525,316.8,1.1,1.0,1/19/2012,755,Aqua,MODIS,48,6.2,303.2,7.8,D,0,1
18.094,82.3498,322.7,1.9,1.4,3/25/2017,732,Aqua,MODIS,40,6.2,308.4,15.5,D,0,3
18.0945,83.397,323.4,1.0,1.0,2/2/2018,502,Terra,MODIS,75,6.2,307.2,12.4,D,0,2
18.0958,80.1242,325.7,2.5,1.5,2/6/2015,833,Aqua,MODIS,75,6.2,304.6,44.9,D,0,2
18.0984,83.3114,325.2,1.5,1.2,1/14/2017,808,Aqua,MODIS,79,6.2,303.4,24.3,D,0,1
18.0986,83.6362,325.8,1.2,1.1,4/18/2013,456,Terra,MODIS,50,6.2,304.6,9.0,D,0,4
18.0997,83.6076,318.9,1.3,1.1,2/10/2019,520,Terra,MODIS,69,6.3,299.3,14.5,D,0,2
18.0998,83.6404,323.8,1.4,1.2,4/19/2010,449,Terra,MODIS,48,6.2,302.8,11.1,D,0,4
18.1015,74.2474,306.5,1.1,1.0,1/9/2017,1715,Terra,MODIS,68,6.2,287.3,9.9,N,0,1
18.1015,76.8899,307.6,1.0,1.0,4/21/2010,1709,Terra,MODIS,36,6.2,288.8,7.2,N,0,4
18.1044,83.3623,312.9,1.3,1.1,12/21/2011,520,Terra,MODIS,63,6.2,302.4,7.2,D,0,12
18.1087,73.5003,302.9,1.0,1.0,1/27/2015,1721,Terra,MODIS,24,6.2,292.6,4.5,N,0,1
18.117,83.3633,330.9,1.5,1.2,2/25/2009,813,Aqua,MODIS,74,6.2,314.9,18.3,D,0,2
18.1275,83.2524,322.3,1.0,1.0,3/13/2009,503,Terra,MODIS,38,6.2,308.3,8.3,D,0,3
18.128,83.6994,310.3,1.3,1.2,2/25/2018,2026,Aqua,MODIS,80,6.2,291.7,16.3,N,0,2
18.1323,74.4255,316.8,1.0,1.0,1/31/2011,544,Terra,MODIS,35,6.2,302.9,4.9,D,0,1
18.1338,83.6546,331.2,1.1,1.0,2/6/2018,744,Aqua,MODIS,81,6.2,307.9,20.0,D,0,2
18.1347,83.7377,316.9,1.2,1.1,1/30/2018,738,Aqua,MODIS,0,6.2,303.1,9.6,D,0,1
18.1352,77.2162,303.2,1.1,1.0,2/7/2015,1703,Terra,MODIS,54,6.2,290.6,6.4,N,0,2
18.1364,83.6538,318.2,1.1,1.0,1/31/2018,514,Terra,MODIS,69,6.2,305.3,8.8,D,0,1
18.1366,80.5413,334.5,1.1,1.0,3/27/2014,809,Aqua,MODIS,74,6.2,314.0,14.8,D,0,3
18.1367,83.6531,337.2,1.1,1.0,2/9/2019,744,Aqua,MODIS,87,6.3,302.2,31.7,D,0,2
18.1368,83.565,321.7,1.0,1.0,11/5/2011,507,Terra,MODIS,76,6.2,299.8,13.5,D,0,11
18.1415,80.2864,320.5,2.8,1.6,3/8/2010,551,Terra,MODIS,46,6.2,304.6,27.5,D,0,3
18.1428,83.6466,319.4,1.1,1.0,2/9/2019,744,Aqua,MODIS,51,6.3,302.1,8.5,D,0,2
18.1573,80.8626,324.9,2.8,1.6,3/9/2009,837,Aqua,MODIS,47,6.2,308.0,39.6,D,0,3
18.1618,83.7782,332.6,1.0,1.0,3/28/2012,508,Terra,MODIS,67,6.2,309.5,19.1,D,0,3
18.1624,83.6157,318.9,2.0,1.4,2/14/2014,815,Aqua,MODIS,67,6.2,300.9,23.0,D,0,2
18.1637,75.4727,317.8,2.0,1.4,12/22/2017,603,Terra,MODIS,71,6.2,300.5,27.8,D,0,12
18.1713,82.2841,332.6,1.1,1.0,1/26/2012,802,Aqua,MODIS,83,6.2,302.5,25.0,D,0,1
18.1797,83.6877,311.8,1.0,1.0,12/10/2018,508,Terra,MODIS,61,6.2,296.2,5.9,D,0,12
18.1806,83.2968,317.6,1.7,1.3,8/13/2016,731,Aqua,MODIS,55,6.2,293.6,12.6,D,0,8
18.1811,83.6783,317.4,1.0,1.0,12/10/2018,508,Terra,MODIS,72,6.2,297.3,10.6,D,0,12
18.1825,77.7576,318.5,1.0,1.0,12/7/2011,814,Aqua,MODIS,44,6.2,305.1,5.8,D,0,12
18.1827,83.6864,308.6,1.3,1.1,12/23/2012,520,Terra,MODIS,56,6.2,297.2,5.6,D,0,12
18.1866,83.8574,314.6,1.0,1.0,10/23/2018,509,Terra,MODIS,0,6.2,300.3,5.5,D,0,10
18.187,80.1539,324.1,1.2,1.1,1/3/2016,814,Aqua,MODIS,67,6.2,308.9,14.8,D,0,1
18.1875,82.37799999999999,329.5,1.5,1.2,3/26/2009,743,Aqua,MODIS,72,6.2,308.8,19.5,D,0,3
18.1876,83.2658,321.9,1.5,1.2,3/11/2014,808,Aqua,MODIS,63,6.2,303.8,12.7,D,0,3
18.1924,83.7719,316.2,1.1,1.0,1/19/2012,755,Aqua,MODIS,62,6.2,301.7,6.3,D,0,1
18.1925,75.4158,303.6,2.2,1.4,3/8/2019,1651,Terra,MODIS,56,6.3,290.9,17.3,N,0,3
18.1944,83.8143,321.2,1.6,1.2,5/30/2014,808,Aqua,MODIS,58,6.2,300.1,16.9,D,0,5
18.1963,79.7342,319.2,1.0,1.0,1/3/2013,808,Aqua,MODIS,66,6.2,302.3,6.4,D,0,1
18.1985,83.6142,324.1,1.7,1.3,3/25/2009,527,Terra,MODIS,63,6.2,305.4,15.4,D,0,3
18.1999,80.4778,335.1,1.0,1.0,5/12/2016,802,Aqua,MODIS,39,6.2,310.1,11.3,D,0,5
18.2012,83.1476,328.2,1.0,1.0,5/1/2017,750,Aqua,MODIS,55,6.2,304.5,15.5,D,0,5
18.2014,83.5056,331.8,1.0,1.0,4/17/2016,502,Terra,MODIS,67,6.2,313.2,11.1,D,0,4
18.2015,83.8103,333.2,1.2,1.1,12/26/2016,737,Aqua,MODIS,86,6.2,305.0,35.2,D,0,12
18.2032,80.3963,325.4,1.0,1.0,2/27/2012,802,Aqua,MODIS,44,6.2,312.5,6.3,D,0,2
18.2037,80.2751,335.2,1.0,1.0,3/3/2017,808,Aqua,MODIS,80,6.2,315.5,20.3,D,0,3
18.2049,83.3104,337.8,1.0,1.0,3/1/2018,750,Aqua,MODIS,84,6.2,316.9,20.7,D,0,3
18.2085,83.2301,331.5,1.1,1.0,2/25/2019,744,Aqua,MODIS,80,6.3,309.8,18.8,D,0,2
18.2091,83.0994,329.0,1.4,1.2,3/27/2014,809,Aqua,MODIS,69,6.2,306.2,22.4,D,0,3
18.2093,82.325,331.3,1.3,1.1,2/18/2012,808,Aqua,MODIS,77,6.2,308.9,26.2,D,0,2
18.2096,80.782,336.0,1.5,1.2,3/31/2014,744,Aqua,MODIS,79,6.2,314.5,26.5,D,0,3
18.2097,83.2664,334.2,1.2,1.1,4/10/2016,803,Aqua,MODIS,70,6.2,317.3,12.5,D,0,4
18.2098,83.8021,313.3,1.4,1.2,2/4/2017,520,Terra,MODIS,55,6.2,301.8,8.1,D,0,2
18.2101,83.2403,324.4,1.1,1.0,2/25/2019,744,Aqua,MODIS,67,6.3,310.0,8.4,D,0,2
18.2111,79.4445,329.9,1.4,1.2,6/1/2011,538,Terra,MODIS,68,6.2,303.5,17.6,D,0,6
18.2117,83.2722,337.8,1.2,1.1,4/10/2016,803,Aqua,MODIS,79,6.2,317.6,19.1,D,0,4
18.2125,83.2996,328.4,1.0,1.0,3/1/2018,750,Aqua,MODIS,72,6.2,315.5,7.9,D,0,3
18.2138,82.4145,333.9,1.0,1.0,3/16/2015,756,Aqua,MODIS,80,6.2,319.2,13.5,D,0,3
18.214,83.215,324.9,1.9,1.3,4/24/2010,816,Aqua,MODIS,47,6.2,305.8,17.6,D,0,4
18.2148,83.7386,333.6,1.3,1.1,3/22/2009,807,Aqua,MODIS,80,6.2,310.1,25.0,D,0,3
18.2154,83.4419,337.1,1.1,1.0,4/2/2017,514,Terra,MODIS,85,6.2,307.8,28.6,D,0,4
18.2157,81.2614,328.0,1.1,1.1,3/8/2009,755,Aqua,MODIS,59,6.2,313.5,10.4,D,0,3
18.2168,80.2528,328.4,1.0,1.0,3/27/2014,809,Aqua,MODIS,54,6.2,311.9,9.1,D,0,3
18.217,83.1931,328.6,1.0,1.0,5/1/2017,750,Aqua,MODIS,61,6.2,306.7,12.3,D,0,5
18.2171,78.2436,328.4,1.0,1.0,2/25/2009,813,Aqua,MODIS,51,6.2,316.4,6.9,D,0,2
18.2179,83.2285,331.3,1.1,1.0,2/25/2019,744,Aqua,MODIS,79,6.3,310.0,19.2,D,0,2
18.2193,83.8227,326.1,1.3,1.1,5/7/2014,803,Aqua,MODIS,62,6.2,301.7,9.3,D,0,5
18.2214,83.8279,332.3,1.3,1.1,5/7/2014,803,Aqua,MODIS,78,6.2,301.6,19.4,D,0,5
18.2215,81.7093,326.9,1.0,1.0,2/27/2012,802,Aqua,MODIS,65,6.2,307.2,14.0,D,0,2
18.2215,83.8784,315.5,2.1,1.4,11/5/2011,814,Aqua,MODIS,53,6.2,300.1,16.4,D,0,11
18.2246,83.8273,311.7,1.1,1.1,1/18/2019,514,Terra,MODIS,59,6.3,299.1,6.7,D,0,1
18.2259,82.3276,336.1,1.2,1.1,2/17/2016,744,Aqua,MODIS,81,6.2,312.2,31.6,D,0,2
18.2265,83.0915,318.9,1.7,1.3,2/8/2018,732,Aqua,MODIS,69,6.2,299.4,22.5,D,0,2
18.2271,83.603,333.6,1.2,1.1,5/15/2017,802,Aqua,MODIS,76,6.2,308.4,14.8,D,0,5
18.2284,83.4777,327.4,1.0,1.0,4/3/2014,508,Terra,MODIS,72,6.2,307.9,10.4,D,0,4
18.229,83.8176,318.0,1.2,1.1,2/4/2014,738,Aqua,MODIS,63,6.2,306.7,7.6,D,0,2
18.2301,80.7538,330.1,1.1,1.0,2/25/2009,813,Aqua,MODIS,53,6.2,315.1,10.1,D,0,2
18.2303,83.1227,325.3,1.7,1.3,3/25/2017,732,Aqua,MODIS,61,6.2,308.4,21.4,D,0,3
18.2314,83.9571,317.0,1.0,1.0,9/26/2014,508,Terra,MODIS,0,6.2,299.1,7.8,D,0,9
18.2314,83.7786,321.2,1.0,1.0,5/26/2016,509,Terra,MODIS,19,6.2,298.7,5.0,D,0,5
18.2323,83.0929,326.7,1.1,1.1,2/25/2019,744,Aqua,MODIS,68,6.3,309.4,14.1,D,0,2
18.2336,83.1417,323.4,1.7,1.3,3/25/2017,732,Aqua,MODIS,53,6.2,308.4,16.9,D,0,3
18.2343,80.6816,343.2,1.1,1.0,3/24/2018,757,Aqua,MODIS,87,6.2,317.4,28.7,D,0,3
18.2358,81.7612,326.5,1.3,1.1,3/1/2009,748,Aqua,MODIS,48,6.2,313.5,13.1,D,0,3
18.2364,83.6267,328.3,1.2,1.1,3/23/2015,456,Terra,MODIS,69,6.2,311.4,12.8,D,0,3
18.2367,81.354,328.3,1.0,1.0,3/6/2009,807,Aqua,MODIS,35,6.2,314.1,10.6,D,0,3
18.2368,83.9722,319.4,1.1,1.0,8/25/2016,755,Aqua,MODIS,0,6.2,298.1,8.2,D,0,8
18.2373,83.9731,316.5,1.0,1.0,8/7/2010,501,Terra,MODIS,0,6.2,299.4,7.0,D,0,8
18.2377,83.2524,310.9,2.0,1.4,1/25/2017,443,Terra,MODIS,49,6.2,300.0,13.0,D,0,1
18.238,80.4074,325.8,2.0,1.4,3/2/2009,831,Aqua,MODIS,39,6.2,311.2,19.6,D,0,3
18.2384,83.9729,317.1,1.1,1.1,7/31/2010,455,Terra,MODIS,0,6.2,297.1,8.2,D,0,7
18.2384,83.0903,321.9,1.0,1.0,3/7/2016,508,Terra,MODIS,55,6.2,306.5,8.4,D,0,3
18.2386,80.8896,328.5,2.2,1.4,3/21/2016,827,Aqua,MODIS,58,6.2,311.4,26.3,D,0,3
18.2388,83.9723,309.2,1.3,1.1,10/24/2012,802,Aqua,MODIS,0,6.2,291.6,5.5,D,0,10
18.2405,83.2374,319.0,1.0,1.0,2/5/2015,750,Aqua,MODIS,50,6.2,306.7,8.6,D,0,2
18.2429,80.1738,324.3,1.5,1.2,2/27/2016,821,Aqua,MODIS,61,6.2,302.2,15.2,D,0,2
18.243,83.1701,324.1,1.0,1.0,5/22/2013,750,Aqua,MODIS,46,6.2,302.1,8.9,D,0,5
18.2434,80.5416,314.3,1.1,1.0,12/2/2017,756,Aqua,MODIS,37,6.2,294.2,7.9,D,0,12
18.2435,83.9822,316.3,1.0,1.0,8/23/2012,749,Aqua,MODIS,0,6.2,296.3,6.8,D,0,8
18.2443,83.0732,331.0,1.7,1.3,3/22/2016,732,Aqua,MODIS,71,6.2,310.0,29.3,D,0,3
18.2443,83.1447,324.0,1.0,1.0,4/5/2019,750,Aqua,MODIS,32,6.3,306.9,6.7,D,0,4
18.2456,83.985,316.1,1.0,1.0,9/11/2013,750,Aqua,MODIS,0,6.2,294.8,7.5,D,0,9
18.2459,83.0791,327.8,1.7,1.3,3/22/2016,732,Aqua,MODIS,64,6.2,310.5,21.1,D,0,3
18.2463,83.1259,327.3,1.0,1.0,2/25/2018,508,Terra,MODIS,74,6.2,307.9,15.2,D,0,2
18.2465,83.1749,317.4,1.1,1.0,5/31/2013,744,Aqua,MODIS,58,6.2,294.3,7.5,D,0,5
18.2472,83.1796,332.2,1.1,1.0,5/7/2010,745,Aqua,MODIS,79,6.2,307.9,17.9,D,0,5
18.2472,80.8448,330.6,1.0,1.0,3/6/2009,807,Aqua,MODIS,44,6.2,318.4,7.9,D,0,3
18.2473,83.834,314.9,1.0,1.0,2/2/2012,501,Terra,MODIS,62,6.2,301.5,6.2,D,0,2
18.2481,83.1923,328.6,1.2,1.1,6/10/2009,456,Terra,MODIS,72,6.2,303.6,18.2,D,0,6
18.2486,80.7141,328.0,1.0,1.0,2/27/2012,802,Aqua,MODIS,59,6.2,314.9,9.7,D,0,2
18.2489,83.9869,319.3,1.0,1.0,9/12/2009,508,Terra,MODIS,51,6.2,303.3,8.8,D,0,9
18.252,83.3858,327.4,1.3,1.1,4/14/2013,520,Terra,MODIS,60,6.2,309.8,11.4,D,0,4
18.2521,79.8688,323.6,1.6,1.2,3/13/2009,503,Terra,MODIS,67,6.2,303.4,18.6,D,0,3
18.2527,83.3879,331.1,1.0,1.0,4/12/2016,751,Aqua,MODIS,60,6.2,314.4,6.8,D,0,4
18.2531,83.3904,328.9,1.0,1.0,4/26/2019,502,Terra,MODIS,58,6.3,308.4,7.8,D,0,4
18.2535,80.0261,340.5,1.0,1.0,4/22/2012,809,Aqua,MODIS,51,6.2,312.1,19.1,D,0,4
18.254,81.0696,308.8,1.3,1.1,4/14/2019,1709,Terra,MODIS,66,6.3,296.6,8.0,N,0,4
18.2543,79.3911,333.9,1.9,1.3,5/28/2012,744,Aqua,MODIS,64,6.2,312.1,26.8,D,0,5
18.2545,83.4141,327.8,2.7,1.6,4/17/2013,720,Aqua,MODIS,72,6.2,306.8,36.3,D,0,4
18.2553,83.7297,315.9,1.6,1.2,1/17/2018,808,Aqua,MODIS,64,6.2,303.2,11.6,D,0,1
18.2557,83.1877,328.5,1.2,1.1,5/15/2017,802,Aqua,MODIS,49,6.2,304.4,11.9,D,0,5
18.2558,78.2197,335.6,1.0,1.0,2/13/2016,808,Aqua,MODIS,77,6.2,315.1,17.4,D,0,2
18.2563,83.1141,330.9,1.1,1.0,3/12/2013,744,Aqua,MODIS,78,6.2,306.7,20.9,D,0,3
18.2565,73.3431,352.1,1.3,1.1,3/18/2013,846,Aqua,MODIS,94,6.2,319.8,68.0,D,0,3
18.2594,83.7218,326.8,1.1,1.0,2/15/2016,756,Aqua,MODIS,72,6.2,309.5,12.1,D,0,2
18.2605,83.5378,313.4,1.3,1.1,11/27/2017,737,Aqua,MODIS,65,6.2,302.2,8.0,D,0,11
18.2611,80.9305,333.0,1.0,1.0,4/13/2017,802,Aqua,MODIS,63,6.2,318.6,9.0,D,0,4
