

latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,months
21.5372,79.9324,327.3,1.0,1.0,3/21/2017,757,Aqua,MODIS,38,6.2,312.3,8.8,D,0,3
21.6305,79.8629,325.0,2.1,1.4,3/27/2017,550,Terra,MODIS,52,6.2,310.8,19.4,D,0,3
21.6351,75.8231,334.9,1.4,1.2,3/31/2011,834,Aqua,MODIS,69,6.2,320.0,14.7,D,0,3
21.6411,81.0999,314.0,1.0,1.0,12/7/2013,757,Aqua,MODIS,65,6.2,299.8,6.5,D,0,12
21.6497,82.6753,318.1,1.6,1.2,2/13/2014,733,Aqua,MODIS,65,6.2,302.3,10.6,D,0,2
21.6602,79.9358,311.6,1.1,1.1,4/9/2017,2037,Aqua,MODIS,83,6.2,297.4,11.4,N,0,4
21.6675,79.9312,327.3,2.4,1.5,3/22/2016,733,Aqua,MODIS,59,6.2,312.3,33.3,D,0,3
21.6721,69.9414,332.3,1.0,1.0,3/10/2010,848,Aqua,MODIS,60,6.2,313.3,13.0,D,0,3
21.6732,79.9346,325.4,2.4,1.5,3/22/2016,733,Aqua,MODIS,28,6.2,312.0,22.1,D,0,3
21.6865,79.9256,338.1,1.2,1.1,3/11/2016,751,Aqua,MODIS,82,6.2,313.9,29.2,D,0,3
21.6937,72.598,322.0,3.7,1.8,12/11/2016,514,Terra,MODIS,71,6.2,300.9,92.1,D,0,12
21.7038,79.9507,330.2,1.0,1.0,3/12/2017,803,Aqua,MODIS,73,6.2,312.6,15.1,D,0,3
21.7155,80.1572,335.1,1.0,1.0,4/13/2017,803,Aqua,MODIS,70,6.2,323.5,9.1,D,0,4
21.7168,80.1668,338.3,1.0,1.0,4/13/2017,803,Aqua,MODIS,77,6.2,323.6,14.6,D,0,4
21.7203,84.2811,340.7,1.2,1.1,3/18/2010,759,Aqua,MODIS,86,6.2,312.9,34.7,D,0,3
21.7232,80.1453,339.7,1.0,1.0,5/9/2009,808,Aqua,MODIS,79,6.2,322.2,12.1,D,0,5
21.7237,77.3447,348.8,2.2,1.5,3/24/2012,840,Aqua,MODIS,91,6.2,318.5,118.2,D,0,3
21.7465,81.2899,321.5,1.2,1.1,3/7/2016,507,Terra,MODIS,69,6.2,302.2,12.3,D,0,3
21.7484,84.429,334.5,1.0,1.0,4/1/2017,739,Aqua,MODIS,73,6.2,318.3,12.7,D,0,4
21.7765,85.212,341.2,1.1,1.1,4/28/2010,752,Aqua,MODIS,82,6.2,311.8,29.2,D,0,4
21.7784,82.7587,315.8,1.2,1.1,1/12/2013,803,Aqua,MODIS,64,6.2,303.8,9.1,D,0,1
21.782,79.9323,327.3,1.8,1.3,4/4/2017,501,Terra,MODIS,59,6.2,309.2,18.3,D,0,4
21.7953,80.0987,331.5,1.8,1.3,4/17/2016,501,Terra,MODIS,65,6.2,307.2,25.3,D,0,4
21.8027,80.2729,327.8,1.4,1.2,3/23/2011,745,Aqua,MODIS,36,6.2,314.2,15.6,D,0,3
21.8038,80.2087,327.5,1.7,1.3,5/19/2016,502,Terra,MODIS,46,6.2,297.7,20.6,D,0,5
21.8096,82.9577,320.2,1.1,1.0,2/1/2011,757,Aqua,MODIS,66,6.2,307.7,8.9,D,0,2
21.8141,84.119,329.6,1.3,1.1,3/28/2018,733,Aqua,MODIS,65,6.2,314.7,14.0,D,0,3
21.8232,77.5569,333.6,1.3,1.1,4/22/2016,520,Terra,MODIS,65,6.2,318.1,13.6,D,0,4
21.8276,79.7413,335.6,1.1,1.0,5/22/2011,809,Aqua,MODIS,36,6.2,314.8,17.4,D,0,5
21.8293,83.7466,325.0,1.3,1.1,3/12/2011,454,Terra,MODIS,64,6.2,305.8,17.2,D,0,3
21.8298,81.7086,314.8,1.0,1.0,1/15/2019,751,Aqua,MODIS,63,6.3,301.4,7.5,D,0,1
21.83,79.7549,311.6,1.2,1.1,4/22/2009,1646,Terra,MODIS,81,6.2,297.2,10.9,N,0,4
21.8314,85.5048,319.4,1.2,1.1,3/4/2018,513,Terra,MODIS,48,6.2,307.8,6.9,D,0,3
21.8334,79.7786,335.5,1.0,1.0,4/22/2016,519,Terra,MODIS,51,6.2,318.2,12.6,D,0,4
